"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.5.24*"	0.00427622	-0.00437	0.01292	80	"Canada"
"XBF"	0.00421431	-0.01581	0.02424	14	"Alberta"
"CH.1.1*"	0.00406345	0.00145	0.00667	946	"Canada"
"XBB.1.5.52"	0.00379904	-0.00893	0.01652	37	"Canada"
"BM*"	0.00377077	0.00118	0.00636	963	"Canada"
"XBB.1.5.17"	0.00355946	-0.00162	0.00874	227	"Canada"
"XBB.1.5.15"	0.00354318	-0.0055	0.01259	80	"Ontario"
"XBB.1.5.14"	0.00338986	-0.0127	0.01948	23	"Canada"
"XBB.1.5.51"	0.00331607	-0.01234	0.01898	21	"Quebec"
"XBB.1.5.17*"	0.00312224	-0.00509	0.01133	99	"Ontario"
"XBB.1.5.24"	0.00277212	-0.00618	0.01172	76	"Canada"
"XBB.1.5.31"	0.00265228	-0.0065	0.0118	79	"Ontario"
"XBB.1.5.16"	0.0026315	-0.01304	0.0183	24	"Canada"
"XBB.1.5.17"	0.00221813	-0.00612	0.01056	97	"Ontario"
"XBB.1.5.24*"	0.00188322	-0.01168	0.01545	36	"Ontario"
"BA.2.75*"	0.00175	-0.00077	0.00427	1045	"Canada"
"XBB.1.5.17"	0.00168051	-0.00901	0.01238	46	"Quebec"
"FG.2"	0.00166609	-0.00771	0.01104	69	"Canada"
"XBB.1.5.20"	0.00145962	-0.01966	0.02258	13	"Alberta"
"BQ.1.1.48"	0.0014555	-0.01236	0.01528	31	"Canada"
"XBB.1.5.36"	0.00094051	-0.01182	0.0137	37	"Canada"
"XBB.1.5.67"	0.00067072	-0.00547	0.00681	164	"Canada"
"XBB.1.5.16*"	0.00060146	-0.00744	0.00865	95	"Canada"
"XBB.1.5.52"	0.00056386	-0.01499	0.01612	28	"Ontario"
"CH.1.1.10"	0.00028471	-0.02311	0.02368	12	"Ontario"
"BQ.1.1.48"	0.00000412	-0.01544	0.01545	25	"Alberta"
