"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"CH.1.1*"	0.00302061	0.00059	0.00546	1012	"Canada"
"BM*"	0.00288905	0.00047	0.00531	1029	"Canada"
"BQ.1.1.63"	0.00249813	-0.01706	0.02206	12	"Quebec"
"XBB.1.5.24*"	0.00239158	-0.0228	0.02758	12	"British Columbia"
"XBB.1.5.24"	0.00230631	-0.02417	0.02878	11	"British Columbia"
"XBB.1.5.17*"	0.00224818	-0.00692	0.01141	56	"Quebec"
"XBB.1.5.17"	0.00189787	-0.00291	0.00671	246	"Canada"
"XBB.1.5.16*"	0.00181577	-0.00572	0.00935	99	"Canada"
"FG.2"	0.00180766	-0.00697	0.01059	73	"Canada"
"XBB.1.5.36"	0.00180553	-0.01012	0.01373	39	"Canada"
"XBB.1.5.18"	0.00177225	-0.00576	0.0093	99	"Canada"
"XBB.1.5.61"	0.0015163	-0.00713	0.01016	75	"Canada"
"XBR"	0.00121528	-0.01407	0.0165	20	"Quebec"
"XBB.1.5.50"	0.00117049	-0.01039	0.01273	59	"British Columbia"
"CH.1.1*"	0.00093501	-0.01222	0.01409	29	"Nova Scotia"
"XBB.1.5.24"	0.00092664	-0.01216	0.01401	36	"Ontario"
"XBB.1.5.16"	0.00041105	-0.02069	0.02151	14	"Ontario"
"XBB.1.5.67"	0.00037847	-0.00534	0.0061	175	"Canada"
"BA.2.75*"	0.00027744	-0.00206	0.00261	1133	"Canada"
"FK.1.1"	0.00025731	-0.01764	0.01816	24	"British Columbia"
