"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"LG*"	0.06407414	0.04288	0.08527	24	"Canada"	0	"dashed"	"JN.1*"
"LQ.1.1"	0.06392313	0.04772	0.08012	52	"Canada"	0	"dashed"	"JN.1"
"MM*"	0.0638402	0.03495	0.09273	315	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.06375228	0.03484	0.09266	314	"Quebec"	0	"dashed"	"JN.1"
"KP.5"	0.06321709	0.03484	0.0916	17	"Ontario"	0	"dashed"	"JN.1"
"LD.1"	0.06279476	0.03888	0.08671	13	"Canada"	0	"dashed"	"JN.1"
"LB.1.7"	0.06273788	0.03779	0.08768	27	"Ontario"	0	"dashed"	"JN.1"
"LB.1.7*"	0.06273788	0.03779	0.08768	27	"Ontario"	0	"dashed"	"JN.1*"
"KP*"	0.06229094	0.04702	0.07757	3600	"Ontario"	0	"dashed"	"JN.1*"
"LF.1.1*"	0.06215406	0.0447	0.07961	42	"Canada"	0	"dashed"	"JN.1*"
"LE.1.3.1"	0.06214102	0.03335	0.09093	11	"Canada"	0	"dashed"	"JN.1"
"KP.2.2"	0.06197183	0.04124	0.08271	63	"Ontario"	0	"dashed"	"JN.1"
"LF.1*"	0.06193023	0.04583	0.07803	62	"Canada"	0	"dashed"	"JN.1*"
"LP.1"	0.06189341	0.02504	0.09874	12	"Alberta"	0	"dashed"	"JN.1"
"LP.1*"	0.06189341	0.02504	0.09874	12	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.2.2"	0.06125874	0.03787	0.08465	15	"Canada"	0	"dashed"	"JN.1"
"JN.1.58*"	0.06109429	0.04468	0.07751	33	"Canada"	0	"dashed"	"JN.1*"
"KS.1"	0.0610494	0.03492	0.08718	48	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.1.4"	0.06099422	0.03832	0.08367	76	"Alberta"	0	"dashed"	"JN.1"
"MM*"	0.06099422	0.03832	0.08367	76	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.15"	0.06097582	0.04751	0.07445	77	"Canada"	0	"dashed"	"JN.1"
"LF*"	0.06078981	0.05017	0.07141	353	"Canada"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.06078978	0	0.17095	16	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"LW*"	0.06076697	0.05215	0.06938	861	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.06040772	0.05179	0.06903	842	"Canada"	0	"dashed"	"JN.1"
"JN.1.4.3"	0.06034781	0.01885	0.10184	11	"Alberta"	0	"dashed"	"JN.1"
"KR.1.1"	0.05988518	0.03569	0.08409	13	"Canada"	0	"dashed"	"JN.1"
"KP.3*"	0.059823	0.04559	0.07406	2431	"Ontario"	0	"dashed"	"JN.1*"
"KP.4.1*"	0.05972904	0.04538	0.07407	92	"Canada"	0	"dashed"	"JN.1*"
"KP.1*"	0.0593165	0.04114	0.0775	416	"Ontario"	0	"dashed"	"JN.1*"
"KP*"	0.0592497	0.05228	0.06622	11959	"Canada"	0	"dashed"	"JN.1*"
"KP.2*"	0.05907212	0.05119	0.06695	2549	"Canada"	0	"dashed"	"JN.1*"
"JN.1.7.4"	0.05904212	0.03992	0.07816	38	"Canada"	0	"dashed"	"JN.1"
"KS.1.1"	0.05891418	0.04619	0.07163	168	"Canada"	0	"dashed"	"JN.1"
"KP.3.3.3"	0.0585782	0.03087	0.08628	23	"Alberta"	0	"dashed"	"JN.1"
"ML*"	0.0585782	0.03087	0.08628	23	"Alberta"	0	"dashed"	"JN.1*"
"LD*"	0.05835615	0.0293	0.08741	20	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.1*"	0.05796934	0.03272	0.08322	44	"British Columbia"	0	"dashed"	"JN.1*"
"LP.1*"	0.05795593	0.04641	0.0695	148	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1*"	0.05779696	0.0402	0.0754	403	"Ontario"	0	"dashed"	"JN.1*"
"KW.1.1*"	0.05779033	0.04167	0.07391	43	"Canada"	0	"dashed"	"JN.1*"
"JN.1.16*"	0.05749893	0.04014	0.07486	188	"British Columbia"	0	"dashed"	"JN.1*"
"LP.1"	0.05748467	0.0459	0.06907	143	"Canada"	0	"dashed"	"JN.1"
"JN.1.18*"	0.05616146	0	0.17884	20	"Nova Scotia"	0	"dashed"	"JN.1*"
"XDV.1"	0.05594678	0.03109	0.0808	24	"Ontario"	0	"dashed"	"JN.1"
"MM*"	0.05588282	0.03607	0.0757	106	"British Columbia"	0	"dashed"	"JN.1*"
"XDK*"	0.05576813	0.0351	0.07643	60	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.18*"	0.05571202	0.02359	0.08783	35	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.05547374	0.03575	0.0752	104	"British Columbia"	0	"dashed"	"JN.1"
"LB.1.1"	0.05520186	0.04265	0.06775	119	"Canada"	0	"dashed"	"JN.1"
"JN.1.48*"	0.05500062	0.03903	0.07097	44	"Canada"	0	"dashed"	"JN.1*"
"KP.2.14"	0.05477827	0.04084	0.06871	56	"Canada"	0	"dashed"	"JN.1"
"LF.1"	0.05431214	0.03394	0.07468	20	"Canada"	0	"dashed"	"JN.1"
"LB.1.4*"	0.05393563	0.04315	0.06473	157	"Canada"	0	"dashed"	"JN.1*"
"LB.1.4"	0.05393188	0.04313	0.06474	155	"Canada"	0	"dashed"	"JN.1"
"MG*"	0.05384916	0.03373	0.07397	129	"Ontario"	0	"dashed"	"JN.1*"
"KS.1.1"	0.05381387	0.0301	0.07752	74	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2*"	0.05367293	0.04593	0.06142	2006	"Canada"	0	"dashed"	"JN.1*"
"KP.2"	0.0535765	0.03525	0.0719	175	"Ontario"	0	"dashed"	"JN.1"
"KS*"	0.05357287	0.03519	0.07195	93	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.13*"	0.05357287	0.03519	0.07195	93	"British Columbia"	0	"dashed"	"JN.1*"
"KP.4*"	0.05331557	0.04116	0.06547	133	"Canada"	0	"dashed"	"JN.1*"
"MM*"	0.05311181	0.04393	0.06229	611	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2"	0.05298846	0	0.14014	28	"Nova Scotia"	0	"dashed"	"JN.1"
"KP.3.1.4"	0.05297562	0.0438	0.06215	607	"Canada"	0	"dashed"	"JN.1"
"LB.1.4"	0.05259614	0.02211	0.08308	12	"Alberta"	0	"dashed"	"JN.1"
"LB.1.4*"	0.05259614	0.02211	0.08308	12	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1.1"	0.05257318	0.03268	0.07247	125	"Ontario"	0	"dashed"	"JN.1"
"KW.1*"	0.05214988	0.03799	0.06631	59	"Canada"	0	"dashed"	"JN.1*"
"KW.1.1"	0.0518973	0.03265	0.07114	19	"Canada"	0	"dashed"	"JN.1"
"JN.1.16.1"	0.05179438	0.04115	0.06244	187	"Canada"	0	"dashed"	"JN.1"
"LW*"	0.05166617	0.03635	0.06699	402	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.4.3"	0.05160792	0.02928	0.07394	17	"Canada"	0	"dashed"	"JN.1"
"JN.1.48.1"	0.05130264	0.01858	0.08402	16	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.1"	0.05125909	0.03633	0.06619	217	"Ontario"	0	"dashed"	"JN.1"
"LB.1"	0.05114045	0.03328	0.069	191	"Alberta"	0	"dashed"	"JN.1"
"KP.3.2.3"	0.05106956	0.0357	0.06643	389	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2*"	0.05103195	0.03466	0.0674	712	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.16*"	0.05093781	0.01592	0.08595	33	"Quebec"	0	"dashed"	"JN.1*"
"JN.1.28*"	0.05060931	0.02795	0.07327	27	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1*"	0.05024056	0.03375	0.06673	328	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.9*"	0.05024056	0.03375	0.06673	328	"Alberta"	0	"dashed"	"JN.1*"
"LB*"	0.05024056	0.03375	0.06673	328	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.1*"	0.05015363	0.03724	0.06306	839	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.3"	0.05008401	0.03259	0.06758	255	"Alberta"	0	"dashed"	"JN.1"
"JN.1.18*"	0.04997029	0.03997	0.05997	241	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2*"	0.04994675	0	0.12529	47	"Nova Scotia"	0	"dashed"	"JN.1*"
"KP.1*"	0.04969741	0.04161	0.05779	1042	"Canada"	0	"dashed"	"JN.1*"
"LB.1.4*"	0.0496301	0.02903	0.07023	105	"Ontario"	0	"dashed"	"JN.1*"
"KP.1*"	0.04959377	0.03459	0.0646	329	"British Columbia"	0	"dashed"	"JN.1*"
"KP.1.2"	0.04942001	0.01004	0.0888	11	"Ontario"	0	"dashed"	"JN.1"
"JN.1.18.4"	0.04939365	0	0.19481	14	"Nova Scotia"	0	"dashed"	"JN.1"
"LH*"	0.04939365	0	0.19481	14	"Nova Scotia"	0	"dashed"	"JN.1*"
"LB.1.4"	0.04933983	0.02894	0.06974	104	"Ontario"	0	"dashed"	"JN.1"
"KP.1.1*"	0.04911736	0.04109	0.05715	984	"Canada"	0	"dashed"	"JN.1*"
"MG*"	0.0489622	0.03117	0.06676	87	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3"	0.04887177	0.03062	0.06712	176	"Alberta"	0	"dashed"	"JN.1"
"KP.1.1.1"	0.04883406	0.03097	0.0667	86	"British Columbia"	0	"dashed"	"JN.1"
"LD*"	0.0485787	0.03215	0.065	34	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2"	0.04844671	0.04008	0.05681	1036	"Canada"	0	"dashed"	"JN.1"
"KU.2"	0.04828994	0.02856	0.06802	26	"Canada"	0	"dashed"	"JN.1"
"KP.3.2"	0.04785268	0.02874	0.06696	284	"Ontario"	0	"dashed"	"JN.1"
"KP.2*"	0.04779015	0	0.1136	36	"Nova Scotia"	0	"dashed"	"JN.1*"
"KP.4.1"	0.04774777	0.03204	0.06346	51	"Canada"	0	"dashed"	"JN.1"
"KP.1.1*"	0.0477255	0.03267	0.06278	305	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2.3*"	0.04754434	0.03079	0.0643	260	"Alberta"	0	"dashed"	"JN.1*"
"KQ.1"	0.04739899	0.01498	0.07982	14	"British Columbia"	0	"dashed"	"JN.1"
"LP.1"	0.04685002	0.02466	0.06904	50	"British Columbia"	0	"dashed"	"JN.1"
"LP.1*"	0.04685002	0.02466	0.06904	50	"British Columbia"	0	"dashed"	"JN.1*"
"KS.1*"	0.04677764	0.03717	0.05639	450	"Canada"	0	"dashed"	"JN.1*"
"MM*"	0.0465462	0	0.12812	12	"Nova Scotia"	0	"dashed"	"JN.1*"
"KP.5"	0.04637331	0.03274	0.06001	54	"Canada"	0	"dashed"	"JN.1"
"KP.2"	0.04624041	0.03074	0.06174	170	"British Columbia"	0	"dashed"	"JN.1"
"KS.1*"	0.04608205	0.02641	0.06576	251	"Ontario"	0	"dashed"	"JN.1*"
"KP*"	0.04602246	NA	NA	234	"Nova Scotia"	0	"dashed"	"JN.1*"
"KQ*"	0.04589015	0.01524	0.07654	16	"British Columbia"	0	"dashed"	"JN.1*"
"KV*"	0.04583263	0.00925	0.08242	13	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.16.1"	0.04563403	0.02357	0.0677	31	"Alberta"	0	"dashed"	"JN.1"
"JN.1.28*"	0.04557062	0.0326	0.05854	63	"Canada"	0	"dashed"	"JN.1*"
"MG*"	0.04499953	0.03567	0.05433	313	"Canada"	0	"dashed"	"JN.1*"
"LP*"	0.04483448	0.02488	0.06478	61	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.15"	0.04471803	0.01616	0.07327	22	"Ontario"	0	"dashed"	"JN.1"
"KP.3.1.4"	0.04452833	0	0.12827	11	"Nova Scotia"	0	"dashed"	"JN.1"
"KU*"	0.04450866	0.02578	0.06324	29	"Canada"	0	"dashed"	"JN.1*"
"KS*"	0.04447942	0.02446	0.0645	283	"Ontario"	0	"dashed"	"JN.1*"
"KP.1.1.1"	0.04444904	0.03513	0.05376	307	"Canada"	0	"dashed"	"JN.1"
"JN.1.13*"	0.04433493	0.02429	0.06438	285	"Ontario"	0	"dashed"	"JN.1*"
"KS.1"	0.0439584	0.01649	0.07142	17	"Alberta"	0	"dashed"	"JN.1"
"LA.1"	0.04359324	0.02376	0.06343	24	"Canada"	0	"dashed"	"JN.1"
"LF*"	0.04346309	0.02732	0.05961	94	"Ontario"	0	"dashed"	"JN.1*"
"KR.1*"	0.04335223	0.03071	0.056	116	"Canada"	0	"dashed"	"JN.1*"
"JN.1.16*"	0.04308766	0.02727	0.05891	109	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.18*"	0.04302411	0.02447	0.06158	85	"Ontario"	0	"dashed"	"JN.1*"
"KP.2"	0.04292994	0.03451	0.05135	767	"Canada"	0	"dashed"	"JN.1"
"KP.1.2"	0.04248376	0.02466	0.0603	37	"Canada"	0	"dashed"	"JN.1"
"JN.1.30*"	0.04211683	0.02384	0.0604	30	"Canada"	0	"dashed"	"JN.1*"
"JN.1.16*"	0.04208202	0.03377	0.05039	523	"Canada"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.04202163	0.0206	0.06345	33	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.04174578	0	0.10294	14	"Nova Scotia"	0	"dashed"	"JN.1"
"LW*"	0.04174578	0	0.10294	14	"Nova Scotia"	0	"dashed"	"JN.1*"
"KP.3*"	0.04159597	0.02885	0.05434	1814	"Alberta"	0	"dashed"	"JN.1*"
"KQ*"	0.04134316	0.02602	0.05666	42	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1.3"	0.04132446	0.02099	0.06166	49	"Alberta"	0	"dashed"	"JN.1"
"KQ*"	0.04112825	0.01369	0.06856	19	"Alberta"	0	"dashed"	"JN.1*"
"XDV.1"	0.0400299	0.03002	0.05004	103	"Canada"	0	"dashed"	"JN.1"
"KR.1"	0.03966087	0.02658	0.05274	97	"Canada"	0	"dashed"	"JN.1"
"JN.1.48.1"	0.03948373	0.01885	0.06012	21	"Canada"	0	"dashed"	"JN.1"
"XDV.1"	0.03941928	0.01685	0.06198	17	"Alberta"	0	"dashed"	"JN.1"
"KP.4.2"	0.03901498	0.02266	0.05537	34	"Canada"	0	"dashed"	"JN.1"
"LQ.1.1"	0.03827647	0.01802	0.05853	24	"Alberta"	0	"dashed"	"JN.1"
"LQ.1*"	0.03827647	0.01802	0.05853	24	"Alberta"	0	"dashed"	"JN.1*"
"KP.4.2*"	0.03824307	0.02225	0.05424	37	"Canada"	0	"dashed"	"JN.1*"
"JN.1.1*"	0.03822037	0.02666	0.04978	154	"Canada"	0	"dashed"	"JN.1*"
"KP.2.13"	0.03808156	0.02167	0.0545	39	"Canada"	0	"dashed"	"JN.1"
"KS*"	0.03794469	0.02917	0.04672	547	"Canada"	0	"dashed"	"JN.1*"
"JN.1.13*"	0.03776922	0.029	0.04653	550	"Canada"	0	"dashed"	"JN.1*"
"JN.1.18*"	0.03767259	0.01878	0.05656	40	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1*"	0.0371815	0.02081	0.05356	150	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1"	0.03705255	0.02084	0.05327	76	"Ontario"	0	"dashed"	"JN.1"
"KW.1"	0.03697074	0.01527	0.05868	16	"Canada"	0	"dashed"	"JN.1"
"KP.3.1"	0.03685523	0.02265	0.05106	292	"Alberta"	0	"dashed"	"JN.1"
"LF*"	0.03666046	0.01781	0.05551	81	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1"	0.03660225	0.01811	0.05509	106	"British Columbia"	0	"dashed"	"JN.1"
"KP.2.16"	0.03635658	0.01268	0.06003	15	"Canada"	0	"dashed"	"JN.1"
"MD*"	0.03568244	0.0152	0.05616	16	"Canada"	0	"dashed"	"JN.1*"
"LB.1.1"	0.03518836	0.01044	0.05993	24	"Ontario"	0	"dashed"	"JN.1"
"LB.1*"	0.03499059	0	0.10086	29	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"JN.1.9*"	0.03499059	0	0.10086	29	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"LB*"	0.03499059	0	0.10086	29	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"LB.1.3"	0.0349824	0.01239	0.05758	22	"Alberta"	0	"dashed"	"JN.1"
"KP.1.1"	0.03415115	0.02525	0.04305	235	"Canada"	0	"dashed"	"JN.1"
"KQ.1"	0.03412781	0.01662	0.05164	25	"Canada"	0	"dashed"	"JN.1"
"XDV.1"	0.03386704	0.01772	0.05001	53	"British Columbia"	0	"dashed"	"JN.1"
"JN.1.16.1"	0.03384117	0.01765	0.05003	57	"Ontario"	0	"dashed"	"JN.1"
"KP.1*"	0.03359733	0.01807	0.04912	163	"Alberta"	0	"dashed"	"JN.1*"
"LB.1.1"	0.03339804	0.01284	0.05396	45	"Alberta"	0	"dashed"	"JN.1"
"KS.1"	0.03227193	0.02199	0.04255	244	"Canada"	0	"dashed"	"JN.1"
"KP*"	0.03202961	NA	NA	2891	"Alberta"	0	"dashed"	"JN.1*"
"LU*"	0.03168337	0.0087	0.05466	13	"Canada"	0	"dashed"	"JN.1*"
"KS.1*"	0.03159224	0.01246	0.05072	72	"Alberta"	0	"dashed"	"JN.1*"
"LK*"	0.03158497	0.00897	0.0542	13	"Ontario"	0	"dashed"	"JN.1*"
"KV.2"	0.03149223	0.00675	0.05624	11	"Canada"	0	"dashed"	"JN.1"
"MK*"	0.03148043	0.00746	0.0555	13	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.16*"	0.03137849	0.01427	0.04849	110	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.1.8"	0.03134284	0.00098	0.06171	13	"British Columbia"	0	"dashed"	"JN.1"
"JN.1.18.4"	0.03098812	0.01433	0.04765	23	"Canada"	0	"dashed"	"JN.1"
"KP.1.1.1"	0.02921613	0.01231	0.04612	64	"Alberta"	0	"dashed"	"JN.1"
"MG*"	0.02921613	0.01231	0.04612	64	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.2*"	0.02916103	0.01545	0.04287	623	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.7*"	0.02899532	0.01068	0.04731	73	"British Columbia"	0	"dashed"	"JN.1*"
"KS.1"	0.02882922	0.00731	0.05035	139	"Ontario"	0	"dashed"	"JN.1"
"JN.1.28*"	0.0288266	0.0044	0.05325	15	"Alberta"	0	"dashed"	"JN.1*"
"KW.1*"	0.0288266	0.0044	0.05325	15	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1"	0.02818192	0.00671	0.04966	20	"Alberta"	0	"dashed"	"JN.1"
"JN.1.7"	0.0280613	0.00745	0.04867	56	"British Columbia"	0	"dashed"	"JN.1"
"KP.2.4"	0.02791054	0	0.06005	14	"Ontario"	0	"dashed"	"JN.1"
"KZ*"	0.02749392	0.00602	0.04897	19	"Canada"	0	"dashed"	"JN.1*"
"LE.1*"	0.02737693	0.01078	0.04397	33	"Canada"	0	"dashed"	"JN.1*"
"KS.1.1"	0.02628274	0.00708	0.04548	55	"Alberta"	0	"dashed"	"JN.1"
"LA*"	0.0257882	0.0086	0.04297	32	"Canada"	0	"dashed"	"JN.1*"
"KW.1.1*"	0.02570108	0.00108	0.05032	11	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.1.6"	0.02556962	0.00356	0.04758	18	"Canada"	0	"dashed"	"JN.1"
"KP.3.1.6"	0.0255247	0.00031	0.05074	11	"Alberta"	0	"dashed"	"JN.1"
"LH*"	0.02511504	0.00971	0.04052	30	"Canada"	0	"dashed"	"JN.1*"
"KP.2*"	0.02499025	NA	NA	786	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.14"	0.02471538	0.0094	0.04003	37	"Alberta"	0	"dashed"	"JN.1"
"KP.2.4"	0.02454425	0.00132	0.04777	15	"Canada"	0	"dashed"	"JN.1"
"XDK*"	0.0241513	0.01435	0.03395	127	"Canada"	0	"dashed"	"JN.1*"
"LE*"	0.02339473	0.00726	0.03953	36	"Canada"	0	"dashed"	"JN.1*"
"LF.2"	0.02298738	0	0.04644	42	"Alberta"	0	"dashed"	"JN.1"
"KP.3.2"	0.0227658	0.00858	0.03695	476	"Alberta"	0	"dashed"	"JN.1"
"LK*"	0.02148076	0.00722	0.03574	35	"Canada"	0	"dashed"	"JN.1*"
"KP.2.1"	0.02043088	0.00529	0.03557	51	"Canada"	0	"dashed"	"JN.1"
"XDK*"	0.0193801	0	0.03933	23	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.1.8"	0.01935181	0	0.04397	13	"Canada"	0	"dashed"	"JN.1"
"JN.1.16"	0.01870634	0	0.03976	68	"British Columbia"	0	"dashed"	"JN.1"
"LE*"	0.01854261	0	0.04521	12	"Alberta"	0	"dashed"	"JN.1*"
"LK.1"	0.01697037	0	0.04433	12	"Canada"	0	"dashed"	"JN.1"
"JN.1.16"	0.01673479	0	0.03809	25	"Alberta"	0	"dashed"	"JN.1"
"JN.1.16"	0.01593909	0.00587	0.02601	135	"Canada"	0	"dashed"	"JN.1"
"XDK.1*"	0.01572767	0	0.04421	32	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.7*"	0.01546347	0.00677	0.02416	318	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1*"	0.01544134	0	0.0749	19	"Nova Scotia"	0	"dashed"	"JN.1*"
"KP.1*"	0.01544134	0	0.0749	19	"Nova Scotia"	0	"dashed"	"JN.1*"
"JN.1.13.1"	0.01511506	0	0.04051	32	"Ontario"	0	"dashed"	"JN.1"
"KS*"	0.01417768	0	0.02926	105	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.13*"	0.01417768	0	0.02926	105	"Alberta"	0	"dashed"	"JN.1*"
"LE.1"	0.0137313	0	0.03794	22	"Ontario"	0	"dashed"	"JN.1"
"LE.1*"	0.0137313	0	0.03794	22	"Ontario"	0	"dashed"	"JN.1*"
"LE*"	0.0137313	0	0.03794	22	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.18"	0.01164113	0	0.02743	46	"Canada"	0	"dashed"	"JN.1"
"JN.1.4*"	0.01109456	0	0.02794	83	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.39*"	0.0102793	0	0.03233	18	"Canada"	0	"dashed"	"JN.1*"
"JN.1.7.2"	0.01011582	0	0.03156	24	"Canada"	0	"dashed"	"JN.1"
"JN.1.16*"	0.00997622	NA	NA	42	"Nova Scotia"	0	"dashed"	"JN.1*"
"KP.2"	0.00980066	0	0.02486	326	"Alberta"	0	"dashed"	"JN.1"
"JN.1.18"	0.00977387	0	0.03871	36	"Ontario"	0	"dashed"	"JN.1"
"JN.1.7*"	0.00908464	0	0.02377	64	"Ontario"	0	"dashed"	"JN.1*"
"KP.5"	0.00907798	0	0.02754	28	"Alberta"	0	"dashed"	"JN.1"
"JN.1.4.6"	0.00873456	0	0.02161	87	"Canada"	0	"dashed"	"JN.1"
"LE.1"	0.00757375	0	0.02943	22	"Canada"	0	"dashed"	"JN.1"
"XDK.1"	0.00751705	0	0.03775	29	"British Columbia"	0	"dashed"	"JN.1"
"KP.2.13"	0.00635188	0	0.02703	37	"Alberta"	0	"dashed"	"JN.1"
"JN.1.4*"	0.00592037	0	0.0138	377	"Canada"	0	"dashed"	"JN.1*"
"JN.1.4*"	0.00462384	0	0.02229	110	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.7.5"	0.0044124	0	0.02939	19	"Canada"	0	"dashed"	"JN.1"
"JN.1.11.1"	0.00375792	0	0.01641	107	"Canada"	0	"dashed"	"JN.1"
"JN.1.7*"	0.00360703	NA	NA	62	"Nova Scotia"	0	"dashed"	"JN.1*"
"JN.1.7"	0.00312569	NA	NA	40	"Nova Scotia"	0	"dashed"	"JN.1"
"JN.1.7"	0.00202609	0	0.01222	209	"Canada"	0	"dashed"	"JN.1"
"JN.1.13.1"	0.00066172	0	0.01375	97	"Canada"	0	"dashed"	"JN.1"
