"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"JN.1.65.1"	0.07195765	0.04254	0.10138	18	"Canada"	0	"dashed"	"JN.1"
"XEE.49*"	0.07142018	0.04899	0.09385	36	"Canada"	0	"dashed"	"JN.1*"
"KS.1*"	0.07135704	0.03565	0.10707	74	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.16.1"	0.07131738	0.03708	0.10555	66	"British Columbia"	0	"dashed"	"JN.1"
"LB.1.3.2"	0.07108782	0.05002	0.09215	43	"Canada"	0	"dashed"	"JN.1"
"KP.3.4"	0.07087943	0.04385	0.09791	18	"Canada"	0	"dashed"	"JN.1"
"XEE.48*"	0.07078164	0.02856	0.113	25	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.1"	0.070505	0.05806	0.08295	924	"Canada"	0	"dashed"	"JN.1"
"KP.3.3.2"	0.07024019	0.01218	0.1283	11	"Alberta"	0	"dashed"	"JN.1"
"KP.3.3"	0.06994342	0.0432	0.09669	119	"Alberta"	0	"dashed"	"JN.1"
"MA.1*"	0.06987224	0.04348	0.09626	20	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1*"	0.06984669	0.05966	0.08003	4819	"Canada"	0	"dashed"	"JN.1*"
"XDV.1.3"	0.06975301	0.02981	0.1097	11	"Ontario"	0	"dashed"	"JN.1"
"KP*"	0.06940319	NA	NA	3503	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.2.1"	0.06886793	0.04536	0.09237	29	"Canada"	0	"dashed"	"JN.1"
"XEE.18*"	0.06877355	0.03704	0.1005	46	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2.2"	0.06874188	0.03927	0.09822	63	"Ontario"	0	"dashed"	"JN.1"
"LY*"	0.06846133	0.04393	0.09299	25	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2.4"	0.06830048	0.029	0.1076	18	"Alberta"	0	"dashed"	"JN.1"
"XDV.1"	0.06785727	0.02063	0.11508	11	"Ontario"	0	"dashed"	"JN.1"
"KP.4.1.3"	0.06755951	0.04401	0.09111	34	"Canada"	0	"dashed"	"JN.1"
"KW.1.1*"	0.06741295	0.02716	0.10766	21	"British Columbia"	0	"dashed"	"JN.1*"
"KP.1*"	0.06724724	0.03849	0.096	406	"Ontario"	0	"dashed"	"JN.1*"
"KP.4*"	0.06720614	0.03312	0.10129	46	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1"	0.06663166	0.05469	0.07857	1109	"Canada"	0	"dashed"	"JN.1"
"KP.3"	0.06657272	0.0397	0.09345	407	"British Columbia"	0	"dashed"	"JN.1"
"KP.3*"	0.0664102	0.04426	0.08857	2363	"Ontario"	0	"dashed"	"JN.1*"
"LS*"	0.06620214	0.03855	0.09386	15	"Canada"	0	"dashed"	"JN.1*"
"KP.3"	0.06619784	0.05325	0.07914	840	"Canada"	0	"dashed"	"JN.1"
"LB.1*"	0.06606788	0.04505	0.08709	916	"British Columbia"	0	"dashed"	"JN.1*"
"LB*"	0.06606788	0.04505	0.08709	916	"British Columbia"	0	"dashed"	"JN.1*"
"MA*"	0.06603069	0.04381	0.08825	32	"Canada"	0	"dashed"	"JN.1*"
"KP.3.3*"	0.06582692	0.04204	0.08962	160	"Alberta"	0	"dashed"	"JN.1*"
"KP.4.1*"	0.06581938	0.03166	0.09998	36	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.18.5"	0.06578911	0.03639	0.09518	12	"Canada"	0	"dashed"	"JN.1"
"LZ.1*"	0.06564311	0.04542	0.08586	41	"Canada"	0	"dashed"	"JN.1*"
"LF.5"	0.06523533	0.03596	0.09451	12	"Canada"	0	"dashed"	"JN.1"
"KP.1.1*"	0.06518997	0.03756	0.09282	393	"Ontario"	0	"dashed"	"JN.1*"
"LB.1*"	0.06479395	0.05365	0.07593	2051	"Canada"	0	"dashed"	"JN.1*"
"XDV.1"	0.06470748	0.02577	0.10364	22	"British Columbia"	0	"dashed"	"JN.1"
"LZ*"	0.06462945	0.04527	0.08398	51	"Canada"	0	"dashed"	"JN.1*"
"LB.1.7*"	0.06461249	0.03608	0.09315	39	"Alberta"	0	"dashed"	"JN.1*"
"LB.1.2"	0.06435269	0.04402	0.08468	57	"Canada"	0	"dashed"	"JN.1"
"LB*"	0.06432656	0.05324	0.07541	2054	"Canada"	0	"dashed"	"JN.1*"
"LB.1.7"	0.06424586	0.03557	0.09292	37	"Alberta"	0	"dashed"	"JN.1"
"LP*"	0.06419345	0.05101	0.07738	429	"Canada"	0	"dashed"	"JN.1*"
"LB.1"	0.06396156	0.04253	0.08539	641	"British Columbia"	0	"dashed"	"JN.1"
"LZ.1"	0.06391133	0.04416	0.08366	39	"Canada"	0	"dashed"	"JN.1"
"LP.4"	0.06389656	0.03626	0.09153	12	"Canada"	0	"dashed"	"JN.1"
"LQ.1*"	0.06345002	0.0285	0.0984	21	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2*"	0.06320095	0.04159	0.08481	796	"British Columbia"	0	"dashed"	"JN.1*"
"KP*"	0.06310827	NA	NA	3667	"British Columbia"	0	"dashed"	"JN.1*"
"KP.4.1"	0.06303413	0.02327	0.1028	22	"British Columbia"	0	"dashed"	"JN.1"
"KP.2.15*"	0.06252211	0.00933	0.11572	25	"Ontario"	0	"dashed"	"JN.1*"
"LD.1"	0.06249986	0.03708	0.08792	15	"Canada"	0	"dashed"	"JN.1"
"KS.1.1"	0.06235314	0.02584	0.09887	72	"Ontario"	0	"dashed"	"JN.1"
"LF*"	0.0623314	0.03569	0.08897	113	"Ontario"	0	"dashed"	"JN.1*"
"KP.2.15"	0.06232593	0.00881	0.11584	24	"Ontario"	0	"dashed"	"JN.1"
"KS.1"	0.06230443	0.02508	0.09953	55	"British Columbia"	0	"dashed"	"JN.1"
"KP.3*"	0.06222767	0.0524	0.07206	8528	"Canada"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.06177304	0	0.17067	18	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"KP.4*"	0.0613754	0.04433	0.07842	126	"Canada"	0	"dashed"	"JN.1*"
"XDV.1.3"	0.06131401	0.03722	0.08541	14	"Canada"	0	"dashed"	"JN.1"
"LQ.1.1"	0.0612257	0.02639	0.09606	19	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.2*"	0.06072639	0.03735	0.0841	338	"British Columbia"	0	"dashed"	"JN.1*"
"KP.1"	0.06037105	0.03855	0.0822	21	"Canada"	0	"dashed"	"JN.1"
"XDV.1*"	0.06032224	0.02496	0.09569	24	"Ontario"	0	"dashed"	"JN.1*"
"XEE.16*"	0.06001194	0.03446	0.08557	128	"Ontario"	0	"dashed"	"JN.1*"
"LW*"	0.05975001	0.03506	0.08444	138	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.05969704	0.03498	0.08441	137	"Alberta"	0	"dashed"	"JN.1"
"LF*"	0.05955525	0.04603	0.07308	382	"Canada"	0	"dashed"	"JN.1*"
"LY.1"	0.05936268	0.03474	0.08399	14	"Canada"	0	"dashed"	"JN.1"
"KP.4.1*"	0.0593508	0.04158	0.07712	92	"Canada"	0	"dashed"	"JN.1*"
"LD*"	0.05927714	0.01534	0.10322	17	"British Columbia"	0	"dashed"	"JN.1*"
"LW*"	0.0592547	0.03614	0.08237	391	"Ontario"	0	"dashed"	"JN.1*"
"LW*"	0.05891965	0.04778	0.07006	890	"Canada"	0	"dashed"	"JN.1*"
"LF.2"	0.05883238	0.04016	0.07751	85	"Canada"	0	"dashed"	"JN.1"
"MC.2*"	0.05875645	0.02118	0.09634	11	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.05863487	0.03546	0.08181	378	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2.3"	0.0585432	0.0474	0.06969	871	"Canada"	0	"dashed"	"JN.1"
"LG.1"	0.05848057	0.03502	0.08194	22	"Canada"	0	"dashed"	"JN.1"
"LF.1.1.1"	0.0579879	0.03777	0.07821	39	"Canada"	0	"dashed"	"JN.1"
"LF.1.1*"	0.05754853	0.03761	0.07749	41	"Canada"	0	"dashed"	"JN.1*"
"KP*"	0.05751481	NA	NA	12413	"Canada"	0	"dashed"	"JN.1*"
"LF.1*"	0.0571215	0.03835	0.0759	61	"Canada"	0	"dashed"	"JN.1*"
"KP.2*"	0.05642766	0.0457	0.06715	2587	"Canada"	0	"dashed"	"JN.1*"
"KP.2.2"	0.05637826	0.03484	0.07791	106	"Alberta"	0	"dashed"	"JN.1"
"KS*"	0.05625734	0.02598	0.08653	85	"British Columbia"	0	"dashed"	"JN.1*"
"XEE.13*"	0.05625734	0.02598	0.08653	85	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.2.2"	0.05606969	0.01882	0.09332	11	"British Columbia"	0	"dashed"	"JN.1"
"KW.1*"	0.05595506	0.02139	0.09052	23	"British Columbia"	0	"dashed"	"JN.1*"
"MG*"	0.05591948	0.02688	0.08496	128	"Ontario"	0	"dashed"	"JN.1*"
"LQ.1*"	0.0557872	0.03867	0.07291	54	"Canada"	0	"dashed"	"JN.1*"
"LQ.1.1"	0.05499534	0.03792	0.07207	52	"Canada"	0	"dashed"	"JN.1"
"XEE.18*"	0.05499326	0.01973	0.09025	81	"Ontario"	0	"dashed"	"JN.1*"
"XEE.48*"	0.05491259	0.03591	0.07391	43	"Canada"	0	"dashed"	"JN.1*"
"JN.1.4.3"	0.0547117	0.02693	0.08249	14	"Canada"	0	"dashed"	"JN.1"
"KP.1.1.1"	0.05440769	0.02578	0.08304	124	"Ontario"	0	"dashed"	"JN.1"
"KP.2"	0.05435679	0.02661	0.0821	134	"Ontario"	0	"dashed"	"JN.1"
"KW.1.1*"	0.05384893	0.03668	0.07101	55	"Canada"	0	"dashed"	"JN.1*"
"KP.2.15*"	0.05371089	0.03928	0.06814	80	"Canada"	0	"dashed"	"JN.1*"
"LG*"	0.05366735	0.03192	0.07541	24	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2*"	0.05365768	0.0299	0.07741	684	"Ontario"	0	"dashed"	"JN.1*"
"KP.2.15"	0.05362137	0.03917	0.06807	79	"Canada"	0	"dashed"	"JN.1"
"LP*"	0.05276826	0.02722	0.07832	108	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1.4*"	0.05129872	0.021	0.0816	104	"Ontario"	0	"dashed"	"JN.1*"
"KS.1*"	0.05125227	0.02116	0.08134	240	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.2"	0.05112129	0.02683	0.07541	158	"British Columbia"	0	"dashed"	"JN.1"
"JN.1.48.1"	0.05100247	0.00094	0.10107	13	"British Columbia"	0	"dashed"	"JN.1"
"XDV.1"	0.05093261	0.03379	0.06807	51	"Canada"	0	"dashed"	"JN.1"
"LB.1.4"	0.05088313	0.02097	0.0808	103	"Ontario"	0	"dashed"	"JN.1"
"KP.2.14"	0.05083808	0.03531	0.06637	57	"Canada"	0	"dashed"	"JN.1"
"KP.4.2"	0.05074044	0.02854	0.07294	27	"Canada"	0	"dashed"	"JN.1"
"XDK*"	0.05069952	0.02044	0.08096	56	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.18.3"	0.05038403	0.02415	0.07662	12	"Canada"	0	"dashed"	"JN.1"
"KW.1*"	0.05027459	0.0339	0.06665	60	"Canada"	0	"dashed"	"JN.1*"
"LP.1*"	0.05026308	0.03759	0.06294	157	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.05016104	0.02716	0.07316	80	"Alberta"	0	"dashed"	"JN.1"
"MM*"	0.05016104	0.02716	0.07316	80	"Alberta"	0	"dashed"	"JN.1*"
"KW.1.1"	0.04993912	0.03163	0.06825	31	"Canada"	0	"dashed"	"JN.1"
"JN.1.16.1"	0.0496475	0.03593	0.06336	168	"Canada"	0	"dashed"	"JN.1"
"KS.1.1"	0.04924231	0.03412	0.06437	155	"Canada"	0	"dashed"	"JN.1"
"KP.3.2*"	0.04877334	0.03861	0.05894	1989	"Canada"	0	"dashed"	"JN.1*"
"KR.1.1"	0.04835114	0.02543	0.07128	13	"Canada"	0	"dashed"	"JN.1"
"LD*"	0.04832699	0.02941	0.06724	33	"Canada"	0	"dashed"	"JN.1*"
"LP.1"	0.04832503	0.03558	0.06107	143	"Canada"	0	"dashed"	"JN.1"
"KP.2.4"	0.04816188	0	0.10302	13	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2.2"	0.04807934	0.02482	0.07134	15	"Canada"	0	"dashed"	"JN.1"
"KP.4.2*"	0.04791019	0.02655	0.06927	30	"Canada"	0	"dashed"	"JN.1*"
"LB.1.1"	0.04779723	0.03339	0.06221	119	"Canada"	0	"dashed"	"JN.1"
"XEE.1*"	0.04756194	0.0134	0.08173	42	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.1*"	0.04745547	0.03248	0.06243	1026	"Alberta"	0	"dashed"	"JN.1*"
"KP.4.1"	0.04735063	0.02827	0.06643	49	"Canada"	0	"dashed"	"JN.1"
"KS*"	0.04734914	0.01728	0.07742	273	"Ontario"	0	"dashed"	"JN.1*"
"XEE.13*"	0.04734914	0.01728	0.07742	273	"Ontario"	0	"dashed"	"JN.1*"
"LP.1*"	0.04723958	0.01709	0.07739	14	"Alberta"	0	"dashed"	"JN.1*"
"LE.1.3.1"	0.04691488	0.01806	0.07577	11	"Canada"	0	"dashed"	"JN.1"
"XEE.18*"	0.04659642	0.0344	0.0588	245	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2"	0.04636654	0.0195	0.07324	267	"Ontario"	0	"dashed"	"JN.1"
"JN.1.16.1"	0.04630742	0.02012	0.0725	44	"Ontario"	0	"dashed"	"JN.1"
"MM*"	0.04602131	0.03478	0.05726	623	"Canada"	0	"dashed"	"JN.1*"
"LB.1.4*"	0.04589307	0.03402	0.05776	161	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.04589182	0.03465	0.05713	619	"Canada"	0	"dashed"	"JN.1"
"KP.3.3.3"	0.04543841	0.01945	0.07142	23	"Alberta"	0	"dashed"	"JN.1"
"ML*"	0.04543841	0.01945	0.07142	23	"Alberta"	0	"dashed"	"JN.1*"
"LB.1.4"	0.0452863	0.03337	0.05721	154	"Canada"	0	"dashed"	"JN.1"
"LP.1"	0.04522767	0.01525	0.0752	13	"Alberta"	0	"dashed"	"JN.1"
"KP.1*"	0.04425971	0.03406	0.05446	1039	"Canada"	0	"dashed"	"JN.1*"
"KP.5"	0.04421506	0.02801	0.06042	50	"Canada"	0	"dashed"	"JN.1"
"LB.1.4*"	0.04414359	0.01926	0.06903	17	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1*"	0.04381553	0.03373	0.0539	982	"Canada"	0	"dashed"	"JN.1*"
"XEE.16*"	0.04373387	0.03248	0.05498	529	"Canada"	0	"dashed"	"JN.1*"
"LF.1"	0.04324885	0.02226	0.06424	20	"Canada"	0	"dashed"	"JN.1"
"MG*"	0.04324765	0.01781	0.06869	80	"British Columbia"	0	"dashed"	"JN.1*"
"KP.1.1.1"	0.0430764	0.01752	0.06864	79	"British Columbia"	0	"dashed"	"JN.1"
"LB.1"	0.04164081	0.02201	0.06127	211	"Alberta"	0	"dashed"	"JN.1"
"KP.3.2"	0.04112443	0.03039	0.05186	985	"Canada"	0	"dashed"	"JN.1"
"KU.2*"	0.04101986	0.01848	0.06356	25	"Canada"	0	"dashed"	"JN.1*"
"KR.1*"	0.04085726	0.02464	0.05707	109	"Canada"	0	"dashed"	"JN.1*"
"KS.1*"	0.04074325	0.02848	0.05301	438	"Canada"	0	"dashed"	"JN.1*"
"KQ*"	0.04071361	0.02215	0.05928	37	"Canada"	0	"dashed"	"JN.1*"
"LB.1.1"	0.0405785	0	0.08117	24	"Ontario"	0	"dashed"	"JN.1"
"KP.2.3"	0.03970773	0.02073	0.05868	279	"Alberta"	0	"dashed"	"JN.1"
"LB.1*"	0.03969687	0.02176	0.05763	360	"Alberta"	0	"dashed"	"JN.1*"
"LB*"	0.03969687	0.02176	0.05763	360	"Alberta"	0	"dashed"	"JN.1*"
"LB.1.4"	0.03933721	0.01481	0.06387	13	"Alberta"	0	"dashed"	"JN.1"
"XEE.16*"	0.03907131	0.01576	0.06238	187	"British Columbia"	0	"dashed"	"JN.1*"
"MD*"	0.03884786	0.01695	0.06074	14	"Canada"	0	"dashed"	"JN.1*"
"KP.2.3*"	0.038727	0.02045	0.05701	296	"Alberta"	0	"dashed"	"JN.1*"
"MG*"	0.03863172	0.02725	0.05002	304	"Canada"	0	"dashed"	"JN.1*"
"LP*"	0.03862451	0.01742	0.05983	66	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.67.1"	0.03857838	0	0.07804	15	"Ontario"	0	"dashed"	"JN.1"
"JN.1.4.3"	0.038506	0.00255	0.07446	11	"Alberta"	0	"dashed"	"JN.1"
"KP.3"	0.03822491	0.01766	0.05879	187	"Alberta"	0	"dashed"	"JN.1"
"KP.2"	0.03820293	0.01502	0.06138	155	"British Columbia"	0	"dashed"	"JN.1"
"KP.2"	0.03812229	0.02665	0.0496	688	"Canada"	0	"dashed"	"JN.1"
"KP.1.1.1"	0.03808186	0.02673	0.04944	298	"Canada"	0	"dashed"	"JN.1"
"MM*"	0.03789092	0.01431	0.06147	106	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.03756319	0.01406	0.06106	104	"British Columbia"	0	"dashed"	"JN.1"
"KP.3*"	0.03680598	NA	NA	2016	"Alberta"	0	"dashed"	"JN.1*"
"KR.1"	0.03657434	0.01976	0.05339	89	"Canada"	0	"dashed"	"JN.1"
"KU*"	0.03647561	0.01519	0.05776	28	"Canada"	0	"dashed"	"JN.1*"
"KP.1*"	0.03633057	0.01552	0.05714	319	"British Columbia"	0	"dashed"	"JN.1*"
"KU.2"	0.0361133	0.01227	0.05996	23	"Canada"	0	"dashed"	"JN.1"
"XDV.1*"	0.03577886	0.01156	0.06	16	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1"	0.03535175	0.00496	0.06575	40	"Ontario"	0	"dashed"	"JN.1"
"KQ*"	0.03524845	0	0.07437	15	"British Columbia"	0	"dashed"	"JN.1*"
"KP.1.1.3"	0.03507819	0.01361	0.05655	52	"Alberta"	0	"dashed"	"JN.1"
"LK*"	0.03497723	0.00412	0.06583	12	"Ontario"	0	"dashed"	"JN.1*"
"LA.1"	0.034823	0.01285	0.0568	23	"Canada"	0	"dashed"	"JN.1"
"XEE.1*"	0.03474865	0.01996	0.04954	145	"Canada"	0	"dashed"	"JN.1*"
"XDV.1"	0.03441861	0.0086	0.06023	11	"Alberta"	0	"dashed"	"JN.1"
"KP.1.1*"	0.03437081	0.01353	0.05521	295	"British Columbia"	0	"dashed"	"JN.1*"
"KS*"	0.03377924	0.02216	0.0454	521	"Canada"	0	"dashed"	"JN.1*"
"KP.1.2"	0.03369884	0.01303	0.05436	36	"Canada"	0	"dashed"	"JN.1"
"KS.1"	0.03367925	0.00069	0.06667	130	"Ontario"	0	"dashed"	"JN.1"
"XEE.13*"	0.03367255	0.02206	0.04528	522	"Canada"	0	"dashed"	"JN.1*"
"XEE.30*"	0.03355628	0.01296	0.05415	29	"Canada"	0	"dashed"	"JN.1*"
"KQ*"	0.03323151	0.00299	0.06347	18	"Alberta"	0	"dashed"	"JN.1*"
"XDV.1*"	0.03276779	0.02175	0.04379	101	"Canada"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.03248698	0.01155	0.05342	36	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.48.1"	0.03208346	0.00868	0.05549	18	"Canada"	0	"dashed"	"JN.1"
"KQ.1"	0.03068546	0	0.06886	14	"British Columbia"	0	"dashed"	"JN.1"
"XEE.18*"	0.03039118	0.01213	0.04865	48	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.1"	0.0303753	0.01366	0.04709	291	"Alberta"	0	"dashed"	"JN.1"
"XDK*"	0.02998587	0.01688	0.04309	102	"Canada"	0	"dashed"	"JN.1*"
"KS.1"	0.02922841	0.00251	0.05595	17	"Alberta"	0	"dashed"	"JN.1"
"LP.1*"	0.02883064	0.00254	0.05512	50	"British Columbia"	0	"dashed"	"JN.1*"
"KS.1"	0.02858225	0.01614	0.04102	245	"Canada"	0	"dashed"	"JN.1"
"LQ.1.1"	0.02853135	0.00846	0.0486	24	"Alberta"	0	"dashed"	"JN.1"
"LQ.1*"	0.02853135	0.00846	0.0486	24	"Alberta"	0	"dashed"	"JN.1*"
"KP*"	0.02822326	NA	NA	3112	"Alberta"	0	"dashed"	"JN.1*"
"LA*"	0.02809444	0.00772	0.04847	26	"Canada"	0	"dashed"	"JN.1*"
"KQ.1"	0.02801452	0.00893	0.0471	23	"Canada"	0	"dashed"	"JN.1"
"LU*"	0.02797356	0.00412	0.05182	11	"Canada"	0	"dashed"	"JN.1*"
"LP.1"	0.02786573	0.00125	0.05448	49	"British Columbia"	0	"dashed"	"JN.1"
"JN.1.16.1"	0.02769045	0.00522	0.05016	24	"Alberta"	0	"dashed"	"JN.1"
"KP.1.1*"	0.02726208	0.01001	0.04451	156	"Alberta"	0	"dashed"	"JN.1*"
"MK*"	0.02659266	0.00105	0.05213	12	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.13"	0.02614081	0.00815	0.04413	39	"Canada"	0	"dashed"	"JN.1"
"KP.1*"	0.0247258	0.00805	0.04141	168	"Alberta"	0	"dashed"	"JN.1*"
"LF*"	0.02422741	0.00477	0.04368	85	"Alberta"	0	"dashed"	"JN.1*"
"LB.1.3"	0.02419561	0.00292	0.04547	23	"Alberta"	0	"dashed"	"JN.1"
"JN.1.18.4"	0.02325632	0.00581	0.0407	22	"Canada"	0	"dashed"	"JN.1"
"KP.2.16"	0.02287224	0	0.04692	15	"Canada"	0	"dashed"	"JN.1"
"KZ*"	0.02272912	0.0021	0.04336	19	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1"	0.02247933	0.01111	0.03385	185	"Canada"	0	"dashed"	"JN.1"
"KP.3.2*"	0.021754	NA	NA	611	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.14"	0.02146079	0.00511	0.03781	37	"Alberta"	0	"dashed"	"JN.1"
"JN.1.1.6"	0.02142233	0.00064	0.0422	18	"Canada"	0	"dashed"	"JN.1"
"LH*"	0.02061417	0.00384	0.03739	27	"Canada"	0	"dashed"	"JN.1*"
"XEE.16*"	0.02024053	0.0018	0.03868	113	"Alberta"	0	"dashed"	"JN.1*"
"XDV.1*"	0.01969279	0.0005	0.03888	52	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2*"	0.01960478	NA	NA	822	"Alberta"	0	"dashed"	"JN.1*"
"LB.1.1"	0.019418	0	0.04101	45	"Alberta"	0	"dashed"	"JN.1"
"JN.1.1.8"	0.01817134	0	0.05508	12	"British Columbia"	0	"dashed"	"JN.1"
"KP.1.1.1"	0.01807611	0.00056	0.03559	64	"Alberta"	0	"dashed"	"JN.1"
"MG*"	0.01807611	0.00056	0.03559	64	"Alberta"	0	"dashed"	"JN.1*"
"XEE.7*"	0.01769463	0	0.03958	47	"Ontario"	0	"dashed"	"JN.1*"
"KP.1.1"	0.0173375	0	0.03861	19	"Alberta"	0	"dashed"	"JN.1"
"LK*"	0.0170475	0.00158	0.03251	31	"Canada"	0	"dashed"	"JN.1*"
"LE.1*"	0.01684696	0	0.03455	32	"Canada"	0	"dashed"	"JN.1*"
"LE*"	0.01655003	0	0.03416	33	"Canada"	0	"dashed"	"JN.1*"
"XEE.7*"	0.016425	0	0.04162	67	"British Columbia"	0	"dashed"	"JN.1*"
"KW.1*"	0.01621874	0	0.03988	15	"Alberta"	0	"dashed"	"JN.1*"
"KW.1.1*"	0.01621874	0	0.03988	15	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.4"	0.016198	0	0.03987	14	"Canada"	0	"dashed"	"JN.1"
"KS.1*"	0.01617485	0	0.03626	70	"Alberta"	0	"dashed"	"JN.1*"
"XEE.7*"	0.0154533	0.00416	0.02675	276	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1"	0.01532917	0	0.0395	99	"British Columbia"	0	"dashed"	"JN.1"
"KP.4*"	0.01439526	0	0.03394	13	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.2"	0.01348497	NA	NA	451	"Alberta"	0	"dashed"	"JN.1"
"JN.1.7"	0.01266868	0	0.04046	52	"British Columbia"	0	"dashed"	"JN.1"
"XEE.4*"	0.01212808	0	0.03819	87	"Ontario"	0	"dashed"	"JN.1*"
"LE.1"	0.01175068	0	0.04282	21	"Ontario"	0	"dashed"	"JN.1"
"LE*"	0.01175068	0	0.04282	21	"Ontario"	0	"dashed"	"JN.1*"
"LE.1*"	0.01175068	0	0.04282	21	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.7"	0.01157893	0	0.02407	204	"Canada"	0	"dashed"	"JN.1"
"KP.2.1"	0.01149809	0	0.02851	48	"Canada"	0	"dashed"	"JN.1"
"JN.1.13.1"	0.01105879	0	0.04691	33	"Ontario"	0	"dashed"	"JN.1"
"JN.1.1.8"	0.01103644	0	0.03614	12	"Canada"	0	"dashed"	"JN.1"
"JN.1.16"	0.01093525	0	0.02427	113	"Canada"	0	"dashed"	"JN.1"
"KS.1.1"	0.01074012	0	0.0303	53	"Alberta"	0	"dashed"	"JN.1"
"XDK*"	0.01053082	0	0.03177	22	"Alberta"	0	"dashed"	"JN.1*"
"LF.2"	0.00612691	0	0.02918	43	"Alberta"	0	"dashed"	"JN.1"
"JN.1.16"	0.00601706	0	0.02897	24	"Alberta"	0	"dashed"	"JN.1"
"JN.1.18"	0.00441006	0	0.05549	32	"Ontario"	0	"dashed"	"JN.1"
"KS*"	0.00421113	0	0.02128	98	"Alberta"	0	"dashed"	"JN.1*"
"XEE.13*"	0.00421113	0	0.02128	98	"Alberta"	0	"dashed"	"JN.1*"
"XEE.4*"	0.00242854	0	0.01302	300	"Canada"	0	"dashed"	"JN.1*"
"KP.5"	0.00185025	0	0.02184	26	"Alberta"	0	"dashed"	"JN.1"
"XBB.1*"	0.00129425	0	0.0191	21	"Alberta"	0	"dashed"	"JN.1*"
"XBB.1*"	0.00100403	0	0.01331	113	"Canada"	0	"dashed"	"JN.1*"
"XEE.4*"	0.00045987	0	0.02423	66	"British Columbia"	0	"dashed"	"JN.1*"
"XDK.1*"	0.00043489	0	0.01876	48	"Canada"	0	"dashed"	"JN.1*"
"KP.2"	0.00026957	NA	NA	304	"Alberta"	0	"dashed"	"JN.1"
