"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.16"	0.01859367	0.00816	0.02902	127	"Quebec"
"FE.1*"	0.01859025	0.0001	0.03708	12	"British Columbia"
"FE*"	0.01859025	0.0001	0.03708	12	"British Columbia"
"FY.5"	0.01858757	0.01243	0.02475	89	"Canada"
"XBB.1.5.37"	0.01835277	0.00238	0.03433	11	"Ontario"
"XBB.1.16.1"	0.01834709	0.00271	0.03399	53	"Quebec"
"FY*"	0.01829748	0.01384	0.02276	201	"Canada"
"XBB.1.22*"	0.01825796	0.01386	0.02266	210	"Canada"
"XBB.1.9.2"	0.01799795	0.01336	0.02264	151	"Canada"
"XBB.1.9.1"	0.01789386	-0.00147	0.03726	14	"New Brunswick"
"FK.1*"	0.01788958	0.01209	0.02369	99	"Canada"
"HH*"	0.01780881	0.00403	0.03159	34	"British Columbia"
"FL.2.3"	0.01768817	0.00708	0.02829	26	"Canada"
"EG*"	0.017625	-0.00088	0.03613	108	"Newfoundland and Labrador"
"FD.1.1"	0.01750524	0.00935	0.02566	46	"Ontario"
"HF*"	0.01743946	0.00854	0.02634	41	"Ontario"
"GY*"	0.01736025	0.00411	0.03061	34	"Alberta"
"XBB.1.22*"	0.01734653	0.01117	0.02352	106	"Ontario"
"HQ*"	0.01732313	0.00615	0.0285	23	"Canada"
"FY*"	0.01725992	-0.00649	0.04101	13	"Nova Scotia"
"XBB.1.22*"	0.01725992	-0.00649	0.04101	13	"Nova Scotia"
"FL.2*"	0.01724334	0.00813	0.02635	36	"Ontario"
"XBB.1.9*"	0.0172052	-0.00073	0.03514	134	"Newfoundland and Labrador"
"GY*"	0.01711741	0.00343	0.0308	28	"British Columbia"
"HL*"	0.0171066	0.01061	0.02361	77	"Canada"
"HF*"	0.01706459	-0.00018	0.03431	12	"Alberta"
"FY*"	0.01675898	0.01052	0.023	101	"Ontario"
"FU.2*"	0.01640704	0.00145	0.03136	22	"Alberta"
"XBB.2.3.11"	0.01630541	0.00851	0.02411	48	"Ontario"
"FU.2"	0.01624479	0.00705	0.02544	34	"Canada"
"FL.15"	0.01622804	0.01002	0.02243	92	"Ontario"
"GN*"	0.01610256	0.00956	0.02265	75	"Canada"
"FL.2"	0.01610247	-0.00718	0.03939	24	"Quebec"
"XBB.1.16*"	0.01605158	0.00569	0.02641	88	"New Brunswick"
"XBB.1.17.1"	0.0160107	0.00136	0.03066	13	"Canada"
"FL.2*"	0.01560482	0.00983	0.02137	98	"Canada"
"GY.5"	0.01558069	0.00782	0.02334	51	"Canada"
"EG.5.1"	0.01526822	-0.00675	0.03728	18	"Newfoundland and Labrador"
"HR*"	0.01525178	0.00712	0.02338	45	"Ontario"
"HH.1.1"	0.01520779	0.00426	0.02615	24	"Canada"
"FY.4.1*"	0.01500448	0.00032	0.02969	13	"Canada"
"FL*"	0.01483869	-0.00406	0.03374	26	"Newfoundland and Labrador"
"HT*"	0.01477452	0.00256	0.02699	19	"Ontario"
"HH.1*"	0.01468179	0.00601	0.02335	40	"Canada"
"FK.1.1"	0.01452132	-0.00101	0.03006	25	"British Columbia"
"EG.1*"	0.0143455	0.00984	0.01885	193	"Canada"
"GS*"	0.01428228	0.00697	0.0216	54	"Ontario"
"XBB.1.16.2"	0.01423651	-0.00052	0.02899	21	"Alberta"
"XBB.1.5.30"	0.01421036	0.00468	0.02374	33	"Canada"
"GZ.1"	0.01420932	0.00018	0.02824	14	"Ontario"
"FY.3"	0.01420786	0.00051	0.02791	15	"Canada"
"CH.1.1*"	0.01420552	-0.00162	0.03003	46	"Quebec"
"BA.2.75*"	0.01420552	-0.00162	0.03003	46	"Quebec"
"CH.1.1*"	0.01417371	0.00174	0.02661	22	"Alberta"
"BA.2.75*"	0.01417371	0.00174	0.02661	22	"Alberta"
"EG.4*"	0.01414838	0.00267	0.02563	22	"Canada"
"XBB.1.5.72"	0.01410185	0.00779	0.02042	95	"Ontario"
"GK.1.3"	0.01409155	0.00313	0.02506	24	"Ontario"
"FL.1.5"	0.01401179	0.00463	0.02339	32	"Canada"
"FY*"	0.01378855	-0.0011	0.02868	16	"Alberta"
"GZ*"	0.01374618	0.00115	0.02634	18	"Canada"
"FY.1*"	0.01364246	0.00101	0.02628	18	"Canada"
"XBB.2.3"	0.01363071	0.00137	0.0259	52	"British Columbia"
"EG.1.5"	0.01358769	0.00203	0.02514	22	"Ontario"
"FK.1.1*"	0.01351367	-0.00132	0.02835	31	"British Columbia"
"HH.1"	0.01334847	-0.00005	0.02675	16	"Canada"
"FL.2"	0.01326411	-0.00154	0.02807	12	"Ontario"
"EG.2"	0.01313398	0.00497	0.0213	45	"Canada"
"EG.1.3"	0.01307229	-0.01518	0.04133	15	"Quebec"
"CH.1.1.14"	0.01302089	-0.0181	0.04414	12	"Quebec"
"XBB.1.9*"	0.01287327	0.00575	0.02	251	"New Brunswick"
"FL*"	0.01286118	0.00388	0.02184	214	"British Columbia"
"HT.1"	0.01256008	0.00152	0.0236	24	"Canada"
"FL.4"	0.01229949	-0.00244	0.02704	24	"British Columbia"
"XBB.1.5.10"	0.01229198	0.00531	0.01927	74	"Ontario"
"XBB.1.5.44"	0.01224736	0.00528	0.01921	68	"Canada"
"CH.1.1*"	0.01209674	-0.00187	0.02606	36	"British Columbia"
"BA.2.75*"	0.01209674	-0.00187	0.02606	36	"British Columbia"
"FY.5"	0.01204372	0.00436	0.01972	58	"Ontario"
"FY.2*"	0.01190723	0.00308	0.02073	38	"Canada"
"FY.3*"	0.01169161	0.00142	0.02196	28	"Canada"
"XBB.1.22*"	0.01147827	-0.00287	0.02583	17	"Alberta"
"GN.2"	0.01140757	-0.00077	0.02358	20	"Canada"
"EG.1*"	0.01140243	0.00453	0.01827	72	"Ontario"
"GY*"	0.01135396	0.00594	0.01677	121	"Canada"
"BA.5.2*"	0.01134429	-0.00357	0.02626	13	"Canada"
"XBB.1.5.4"	0.01129395	-0.00423	0.02681	12	"Canada"
"EG.4"	0.01104577	-0.00148	0.02357	19	"Canada"
"XBB.1.42*"	0.0107977	0.00197	0.01962	38	"Ontario"
"HM*"	0.01070475	0.00215	0.01926	43	"Canada"
"XBB.1.16"	0.01065248	0.00245	0.01885	150	"Alberta"
"FK.1*"	0.01056159	-0.00395	0.02507	33	"British Columbia"
"XBB.1.16"	0.01031912	0.00101	0.01963	182	"British Columbia"
"XBB.1.9.1"	0.01028364	0.00608	0.01448	211	"Canada"
"XBB.1.9.1"	0.01023795	-0.00284	0.02331	20	"Alberta"
"FY.2"	0.01021014	0.00108	0.01934	36	"Canada"
"FD*"	0.01017184	0.0031	0.01724	59	"Ontario"
"XBB.1.16"	0.00987411	0.00711	0.01264	948	"Canada"
"FL.15"	0.00979952	-0.00796	0.02756	17	"British Columbia"
"XBB.1.16.18"	0.00975821	-0.0059	0.02542	12	"Canada"
"EG.1"	0.00970328	0.00381	0.0156	94	"Canada"
"FU.1"	0.00956973	-0.00325	0.02239	40	"British Columbia"
"FL.1.3"	0.00948351	-0.00718	0.02615	20	"British Columbia"
"XBB.1.16"	0.00889877	0.00487	0.01293	399	"Ontario"
"XBB.1.16.3"	0.00886256	-0.01854	0.03627	18	"Quebec"
"XBB.1.16"	0.00884954	-0.00792	0.02562	58	"Nova Scotia"
"FY.3.1"	0.00835808	-0.00686	0.02357	13	"Canada"
"XBB.1.5.37"	0.00834789	-0.00013	0.01683	44	"Canada"
"GF.1"	0.00834332	-0.00436	0.02105	19	"Canada"
"XCF*"	0.00814913	-0.00515	0.02145	17	"Canada"
"FL.15"	0.00805091	-0.0062	0.0223	20	"New Brunswick"
"GZ*"	0.00779249	-0.00453	0.02012	18	"Ontario"
"HL*"	0.00761391	-0.00193	0.01716	32	"Ontario"
"EG.4*"	0.00754359	-0.00466	0.01975	19	"Ontario"
"HH.1*"	0.00746466	-0.0096	0.02453	19	"British Columbia"
"GN*"	0.00716362	-0.00123	0.01555	46	"Ontario"
"XBB.2.3"	0.00714812	-0.00681	0.0211	26	"Alberta"
"XBB.1.9.1"	0.00701021	-0.00716	0.02118	28	"British Columbia"
"XBB.1.16.2"	0.0069282	-0.00059	0.01445	59	"Canada"
"XBB.1.16.20"	0.00682998	-0.00854	0.0222	13	"Canada"
"GF.1"	0.00678207	-0.01089	0.02446	13	"Alberta"
"HT*"	0.00671614	-0.01187	0.0253	46	"Quebec"
"XCF.2"	0.00658185	-0.02815	0.04131	11	"Quebec"
"XCF*"	0.00658185	-0.02815	0.04131	11	"Quebec"
"FY.3*"	0.00654663	-0.00838	0.02147	12	"Ontario"
"GF*"	0.00637525	-0.00498	0.01773	25	"Canada"
"GW*"	0.00609345	-0.0004	0.01258	86	"Canada"
"GB.1"	0.00599705	-0.00535	0.01734	25	"Canada"
"XBB.1.9.1"	0.0058505	-0.00025	0.01195	93	"Ontario"
"XBB.1.16*"	0.00578778	-0.01417	0.02574	27	"Newfoundland and Labrador"
"GN.2"	0.00566784	-0.00636	0.0177	20	"Ontario"
"EU*"	0.00562656	-0.0032	0.01445	43	"Canada"
"FL.1.3"	0.00557842	-0.00404	0.0152	36	"Canada"
"XBB.1.5.49"	0.00557092	-0.01342	0.02456	44	"Quebec"
"HY*"	0.00532154	-0.00248	0.01312	54	"Canada"
"EG.4"	0.00527092	-0.00741	0.01795	18	"Ontario"
"GY.5"	0.0050915	-0.00853	0.01872	15	"Ontario"
"GF*"	0.00483096	-0.01156	0.02122	17	"Alberta"
"XBB.1.5.25"	0.00481112	-0.02572	0.03534	14	"Quebec"
"XBB.2.3.3"	0.00479517	-0.00626	0.01585	27	"Canada"
"XBB.1.9.1"	0.00470824	-0.01356	0.02298	38	"Quebec"
"FL*"	0.00451216	-0.00319	0.01222	123	"New Brunswick"
"XBB.1.5.30"	0.00426951	-0.01039	0.01893	13	"Ontario"
"FD.1.1"	0.00346558	-0.01428	0.02121	19	"British Columbia"
"HM*"	0.00326174	-0.011	0.01753	14	"Ontario"
"FL.2"	0.00309895	-0.00603	0.01223	42	"Canada"
"FE.1.1"	0.00303763	-0.00764	0.01372	30	"Canada"
"XBB.1.5.73"	0.00300083	-0.00768	0.01369	31	"Canada"
"XBB.1.5.28"	0.00294794	-0.01165	0.01755	16	"Canada"
"FT.3*"	0.00293816	-0.0076	0.01347	30	"Canada"
"GR.1"	0.00274947	-0.01343	0.01893	13	"Canada"
"EU.1.1*"	0.00246735	-0.00702	0.01195	40	"Canada"
"EG.1*"	0.00223432	-0.0184	0.02287	38	"Quebec"
"HT*"	0.00217878	-0.00376	0.00812	113	"Canada"
"HH.1.1"	0.00211427	-0.01868	0.02291	13	"British Columbia"
"FL.13"	0.00197783	-0.01159	0.01554	19	"Canada"
"FE.1*"	0.00174814	-0.0041	0.00759	115	"Canada"
"FE*"	0.00152937	-0.00431	0.00737	116	"Canada"
"FD*"	0.00146093	-0.0156	0.01852	22	"British Columbia"
"FE.1*"	0.00143619	-0.01428	0.01715	56	"Quebec"
"XBB.1.5.73"	0.00113641	-0.01266	0.01494	16	"Ontario"
"FE.1*"	0.00109557	-0.00879	0.01098	32	"Ontario"
"FE*"	0.00109557	-0.00879	0.01098	32	"Ontario"
"XBB.1.16.11"	0.00102085	-0.01416	0.01621	32	"New Brunswick"
"XBB.1.16.12"	0.00086427	-0.01292	0.01465	19	"Canada"
"FE*"	0.00078133	-0.01494	0.0165	57	"Quebec"
"FD*"	0.00075223	-0.01653	0.01803	12	"Alberta"
"FD*"	0.00021023	-0.00963	0.01005	306	"Quebec"
"XBB.1.5.37"	0.00017865	-0.02153	0.02188	12	"British Columbia"
"XBB.2.3*"	0.0001417	-0.01996	0.02024	15	"Newfoundland and Labrador"
"XBB.2*"	0.0001417	-0.01996	0.02024	15	"Newfoundland and Labrador"
"EG.1"	0.00003552	-0.01018	0.01025	30	"Ontario"
