"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"HM*"	0.0167034	0.00876	0.02465	47	"Canada"
"GS*"	0.01660919	0.00959	0.02363	58	"Canada"
"GN*"	0.01650702	0.00988	0.02314	71	"Canada"
"HH.1*"	0.01638399	0.00775	0.02502	39	"Canada"
"XBB.1.9*"	0.01625949	0.00948	0.02304	230	"New Brunswick"
"BA.5.2*"	0.01612968	0.00212	0.03014	14	"Canada"
"XBB.1.5.72"	0.01608175	0.01011	0.02205	100	"Ontario"
"GZ.1"	0.01605067	0.0029	0.0292	15	"Ontario"
"XBB.1.5.10"	0.01589906	0.00914	0.02266	75	"Ontario"
"XCF.2"	0.01579809	-0.0133	0.0449	13	"Quebec"
"XCF*"	0.01579809	-0.0133	0.0449	13	"Quebec"
"GK.1.3"	0.01575794	0.00512	0.0264	24	"Ontario"
"FY.3"	0.01508726	-0.00008	0.03026	12	"Canada"
"XBB.1.5.37"	0.01501013	-0.0063	0.03632	25	"Quebec"
"XBB.1.16"	0.01494963	0.00503	0.02487	152	"Quebec"
"XBB.1.42*"	0.01473689	0.00601	0.02347	37	"Ontario"
"FY*"	0.01471202	-0.00203	0.03146	13	"Alberta"
"FY.1.2"	0.01471173	0.00003	0.02939	13	"Canada"
"XBB.1.16.11"	0.014432	0.00006	0.02881	32	"New Brunswick"
"FY.3*"	0.01420825	0.00303	0.02539	23	"Canada"
"EG.5.2*"	0.0140453	0.00553	0.02256	37	"Ontario"
"GF.1"	0.01389067	0.00159	0.02619	19	"Canada"
"GN*"	0.0135556	-0.01302	0.04013	15	"Quebec"
"GW*"	0.01349579	0.007	0.01999	78	"Canada"
"FL.15"	0.01328416	0.00654	0.02003	72	"Ontario"
"XBB.1.5.44"	0.01308695	0.00474	0.02143	44	"Canada"
"GB.1"	0.01297539	0.00254	0.02341	27	"Canada"
"GY*"	0.01284145	0.00755	0.01813	125	"Canada"
"XBB.1.22*"	0.01276026	-0.00353	0.02905	14	"Alberta"
"FY.3.1"	0.01275253	-0.00338	0.02889	11	"Canada"
"FY.2*"	0.01272783	0.00356	0.02189	35	"Canada"
"HL*"	0.01271127	0.00345	0.02197	32	"Ontario"
"XBB.1.16.9"	0.01252546	-0.01125	0.0363	19	"Quebec"
"HH.1"	0.01250726	-0.00097	0.02598	16	"Canada"
"FL.15"	0.01246101	-0.00165	0.02657	18	"New Brunswick"
"HR*"	0.01244119	0.00391	0.02097	38	"Ontario"
"EG.5.2"	0.01234401	0.00361	0.02108	35	"Ontario"
"FD*"	0.01214357	-0.00451	0.0288	13	"Alberta"
"GB*"	0.01196311	0.00161	0.02231	28	"Canada"
"FL.2"	0.01195961	-0.0013	0.02522	14	"Ontario"
"GF*"	0.01185577	0.00106	0.02265	26	"Canada"
"HS*"	0.01179591	-0.00061	0.0242	19	"Canada"
"GN*"	0.01176146	0.00373	0.01979	47	"Ontario"
"XBB.1.9.2"	0.01168594	0.00697	0.01641	147	"Canada"
"GN.2"	0.0108892	-0.0007	0.02248	20	"Ontario"
"GZ*"	0.01088489	-0.0008	0.02257	19	"Ontario"
"EG.4*"	0.0108627	-0.00069	0.02241	20	"Ontario"
"FD.1.1"	0.01066293	0.00212	0.01921	38	"Ontario"
"EU*"	0.01064732	-0.01815	0.03944	13	"Quebec"
"FL.1.3"	0.01064291	0.00103	0.02025	34	"Canada"
"EG.1*"	0.01052654	0.00583	0.01522	176	"Canada"
"HQ*"	0.01045509	-0.00427	0.02518	14	"Canada"
"FY.2"	0.01039947	0.00074	0.02005	33	"Canada"
"GY.5"	0.01022452	-0.0029	0.02335	15	"Ontario"
"CH.1.1"	0.01011933	-0.00375	0.02398	16	"Canada"
"FL.13"	0.01010902	-0.00227	0.02249	20	"Canada"
"XBB.1.5.73"	0.01006318	0.00035	0.01978	34	"Canada"
"XBB.2.3.11"	0.00948788	0.001	0.01798	38	"Ontario"
"FL*"	0.0094057	0.00189	0.01692	114	"New Brunswick"
"XBB.1.17.1"	0.00909765	-0.00701	0.02521	12	"Canada"
"EG.1*"	0.00899384	-0.00799	0.02598	47	"Quebec"
"EG.2"	0.00890266	-0.00144	0.01924	30	"Canada"
"XBB.1.9.1"	0.00889943	0.00474	0.01306	227	"Canada"
"EU*"	0.00886835	0.00056	0.01718	48	"Canada"
"EG.4"	0.00877081	-0.00319	0.02073	19	"Ontario"
"GS*"	0.00875307	0.00079	0.01671	44	"Ontario"
"GW.1"	0.00872976	0.00131	0.01615	65	"Canada"
"HT*"	0.00862283	-0.00665	0.0239	61	"Quebec"
"XBB.1.9.1"	0.00824881	-0.00991	0.02641	11	"New Brunswick"
"XBB.1.16"	0.00823412	-0.01303	0.0295	12	"Newfoundland and Labrador"
"EG.1*"	0.00811254	0.00174	0.01449	81	"Ontario"
"XBB.2.3.3"	0.00796569	-0.00251	0.01845	30	"Canada"
"BA.2.75*"	0.00746403	-0.00755	0.02248	59	"Quebec"
"CH.1.1*"	0.00746403	-0.00755	0.02248	59	"Quebec"
"XBB.1.9.1"	0.00743219	0.00162	0.01324	99	"Ontario"
"XBB.1.5.49"	0.00725265	-0.0083	0.0228	59	"Quebec"
"XBB.1.16.2"	0.00716207	0.00009	0.01423	71	"Canada"
"XBB.1.16.20"	0.00701487	-0.00832	0.02235	14	"Canada"
"EU.1.1*"	0.00701029	-0.00198	0.016	43	"Canada"
"FL.2"	0.00669552	-0.00155	0.01494	51	"Canada"
"XBB.1.16"	0.0065337	0.00372	0.00935	990	"Canada"
"XBB.1.16"	0.00648583	-0.00813	0.0211	74	"Nova Scotia"
"HT*"	0.00635778	-0.00354	0.01625	28	"Ontario"
"FE.1.1"	0.00632349	-0.0049	0.01755	27	"Canada"
"HL.1"	0.00598086	-0.00609	0.01805	24	"Canada"
"FL.18*"	0.00595816	-0.00122	0.01313	73	"Canada"
"FL.18"	0.00578804	-0.00145	0.01302	72	"Canada"
"FE.1*"	0.00560736	-0.00372	0.01494	33	"Ontario"
"FE.1.1"	0.00551129	-0.02024	0.03126	20	"Quebec"
"GY*"	0.00544174	-0.00325	0.01413	40	"Ontario"
"HH*"	0.00532762	-0.02503	0.03568	13	"Quebec"
"HY*"	0.00520285	-0.00328	0.01368	50	"Canada"
"XBB.1.5.30"	0.00518513	-0.00832	0.01869	15	"Ontario"
"FE.1*"	0.00512492	-0.00077	0.01102	114	"Canada"
"XBB.1.5.73"	0.00493459	-0.00797	0.01784	17	"Ontario"
"HT*"	0.00486835	-0.00052	0.01025	142	"Canada"
"FE*"	0.00471146	-0.00456	0.01398	34	"Ontario"
"XBB.1.5.7"	0.00466953	-0.02939	0.03873	11	"Quebec"
"EM*"	0.00466953	-0.02939	0.03873	11	"Quebec"
"BA.5.2*"	0.00465642	-0.01106	0.02038	11	"Ontario"
"HM*"	0.00458213	-0.0086	0.01776	16	"Ontario"
"XBB.1.9.1"	0.00457792	-0.02446	0.03362	32	"British Columbia"
"XBB.1.5.15"	0.00449189	-0.0065	0.01549	30	"Canada"
"XBB.1.5.37"	0.00444281	-0.00392	0.01281	54	"Canada"
"XBB.1.16"	0.0043755	-0.00473	0.01348	140	"Alberta"
"GR.1"	0.00436523	-0.01017	0.01891	17	"Canada"
"XBB.1.16"	0.0043376	0.00047	0.00821	438	"Ontario"
"FE*"	0.00426227	-0.00161	0.01014	118	"Canada"
"GW*"	0.00394185	-0.0032	0.01109	69	"Ontario"
"XBB.1.5.44"	0.00358816	-0.00558	0.01276	37	"Ontario"
"FL.3*"	0.00320862	-0.04097	0.04738	13	"British Columbia"
"FD*"	0.00319458	-0.00437	0.01076	55	"Ontario"
"FL.4.6"	0.00314706	-0.03787	0.04417	17	"British Columbia"
"FE.1*"	0.00295956	-0.0127	0.01862	60	"Quebec"
"FL.1.5"	0.00278446	-0.02192	0.02749	21	"Quebec"
"FL.13*"	0.00247604	-0.00666	0.01161	48	"Canada"
"XBB.1.16.12"	0.00246277	-0.01214	0.01707	18	"Canada"
"HM.1"	0.00228302	-0.01565	0.02021	12	"Canada"
"XBB.1.16.3"	0.00225184	-0.00962	0.01412	28	"Canada"
"FL.13*"	0.00207246	-0.01043	0.01457	19	"Ontario"
"FL.1.5"	0.00200929	-0.00981	0.01383	28	"Canada"
"FE*"	0.00189984	-0.01369	0.01748	62	"Quebec"
"BA.2.75*"	0.00156434	-0.01543	0.01856	14	"Alberta"
"CH.1.1*"	0.00156434	-0.01543	0.01856	14	"Alberta"
"XBB.1.16.2"	0.00122069	-0.01117	0.01361	20	"Ontario"
"EG.2"	0.001078	-0.01044	0.0126	23	"Ontario"
"XBB.1.5.4"	0.00051252	-0.01525	0.01627	12	"Ontario"
"XBB.1.5.49"	0.00048094	-0.00581	0.00678	115	"Canada"
"XBB.2.3.6"	0.00038291	-0.01483	0.01559	18	"Canada"
"FE.1.1*"	0.00031868	-0.01055	0.01119	27	"Ontario"
"FD*"	0.00024079	-0.00773	0.00821	431	"Quebec"
"EU.1.1"	0.00009496	-0.01153	0.01172	32	"Canada"
