"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.5.72"	0.01406892	0.00908	0.01906	159	"Canada"
"FY*"	0.01404479	0.00092	0.02717	23	"Alberta"
"XBB.1.22*"	0.01404479	0.00092	0.02717	23	"Alberta"
"XBB.1.5.72"	0.01396897	-0.0024	0.03034	25	"British Columbia"
"FL.10"	0.0138408	0.00142	0.02626	19	"Canada"
"XBB.1.42*"	0.01378248	-0.00893	0.03649	12	"Quebec"
"XBB.1.42.2"	0.01378248	-0.00893	0.03649	12	"Quebec"
"HL*"	0.01378248	-0.00893	0.03649	12	"Quebec"
"GE.1"	0.01356017	0.00061	0.02651	32	"Alberta"
"FU*"	0.01353572	0.0003	0.02677	52	"Quebec"
"HR*"	0.01346998	0.00405	0.02289	41	"Ontario"
"FY*"	0.01346127	0.00891	0.01801	201	"Canada"
"GS*"	0.01345207	0.00488	0.02203	48	"Ontario"
"XBB.1.22*"	0.01336195	0.00886	0.01786	209	"Canada"
"FD*"	0.01335385	0.00451	0.0222	47	"Ontario"
"XBB.2.3"	0.0133381	0.00859	0.01808	175	"Canada"
"XBB.2.3"	0.01325227	-0.00395	0.03046	16	"Nova Scotia"
"XBB.1.16.5"	0.01317884	-0.00174	0.0281	13	"Canada"
"GZ*"	0.01316555	-0.00126	0.02759	14	"Canada"
"XBB.2.3*"	0.01310994	0.00379	0.02243	311	"Alberta"
"EG.1.4"	0.01301047	0.00281	0.02321	29	"Canada"
"FL.10*"	0.01279642	-0.00128	0.02688	18	"Ontario"
"FU.2.1"	0.01277	-0.00248	0.02802	17	"Alberta"
"XBB.1.5.37"	0.01274421	-0.00437	0.02986	11	"Ontario"
"XBB.1.9.1"	0.01273141	-0.00338	0.02885	24	"Quebec"
"FK.1.1*"	0.01262057	0.00595	0.0193	76	"Canada"
"XBB.2.3.11"	0.01240612	0.00374	0.02108	46	"Ontario"
"HF*"	0.01235295	0.0025	0.0222	40	"Ontario"
"FL*"	0.01197109	0.00121	0.02273	178	"British Columbia"
"XBB.1.42.1"	0.01194445	-0.00528	0.02916	12	"Alberta"
"GY.5"	0.01187007	0.00408	0.01966	52	"Canada"
"FY.1*"	0.01173153	0.00047	0.023	23	"Canada"
"FH.1"	0.01146248	-0.00399	0.02692	12	"Canada"
"XBB.1.5.72"	0.01118651	-0.00346	0.02583	16	"Alberta"
"GY.5"	0.01117917	-0.00594	0.0283	21	"British Columbia"
"FE.1*"	0.01110238	-0.00655	0.02875	11	"Alberta"
"FK.1*"	0.01109297	0.0049	0.01729	90	"Canada"
"GZ*"	0.01107034	-0.00441	0.02655	14	"Ontario"
"EG.1.7"	0.01104709	-0.00452	0.02662	12	"Canada"
"XBB.1.5.4"	0.01099501	-0.00516	0.02715	11	"Canada"
"XBB.1.16.1"	0.01097982	-0.0046	0.02656	39	"Quebec"
"XBB.1.5.37"	0.0109251	-0.01174	0.0336	14	"Quebec"
"GW.1"	0.01089456	-0.01055	0.03234	13	"British Columbia"
"GW*"	0.01089456	-0.01055	0.03234	13	"British Columbia"
"FK.1.1"	0.01080789	0.00343	0.01819	60	"Canada"
"FE.1*"	0.01077739	-0.00955	0.03111	12	"British Columbia"
"HF.1"	0.01071128	-0.00444	0.02586	14	"Alberta"
"BQ.1.1*"	0.01068558	-0.00541	0.02678	11	"Canada"
"FY.5"	0.01051347	0.00419	0.01684	87	"Canada"
"HH*"	0.01046964	-0.00183	0.02277	38	"Alberta"
"FT*"	0.01037456	-0.00056	0.02131	24	"Canada"
"FL.2.3*"	0.01035495	-0.00038	0.02109	26	"Canada"
"FL.2"	0.01033485	-0.0066	0.02727	11	"Ontario"
"XBB.1.22*"	0.01029653	0.00355	0.01705	106	"Ontario"
"HT.1"	0.01025968	-0.00161	0.02213	21	"Canada"
"FL.14"	0.01022945	-0.01262	0.03308	14	"Quebec"
"HQ*"	0.01022163	-0.00165	0.02209	21	"Canada"
"XBB.1.16.18"	0.01007492	-0.00373	0.02388	15	"Canada"
"FL.2.5"	0.01002593	-0.00748	0.02753	11	"Alberta"
"FL.2*"	0.01000228	0.00395	0.01605	92	"Canada"
"FY.2*"	0.00992394	0.00054	0.01931	34	"Canada"
"XBB.2.3.2"	0.00986735	-0.00344	0.02317	26	"Alberta"
"EG.5.2"	0.0098542	-0.00617	0.02588	13	"Alberta"
"FU.2*"	0.00979437	-0.00267	0.02226	27	"Alberta"
"EG.1*"	0.00977318	0.00487	0.01467	172	"Canada"
"FL.4"	0.00973733	-0.00481	0.02428	59	"Quebec"
"XBB.1.16.1"	0.00971123	-0.00157	0.02099	52	"Alberta"
"FY*"	0.00966994	0.00285	0.01649	101	"Ontario"
"EG.1"	0.00963682	0.00282	0.01646	70	"Canada"
"HH*"	0.00955739	-0.00594	0.02505	33	"British Columbia"
"EG.1.5"	0.00935905	-0.00214	0.02085	23	"Canada"
"XBB.1.16"	0.00919618	0.00618	0.01221	810	"Canada"
"XBB.1.16"	0.00907223	0.00418	0.01396	333	"Ontario"
"FY.1.2"	0.00905081	-0.00479	0.02289	15	"Canada"
"XBB.1.16"	0.00899469	-0.00222	0.02021	150	"British Columbia"
"HH.1.1"	0.00892943	-0.00158	0.01944	27	"Canada"
"FL.4*"	0.00884634	-0.00566	0.02335	60	"Quebec"
"XBB.1.5.72"	0.00880512	0.00172	0.01589	91	"Ontario"
"XBB.1.17.1"	0.00877266	-0.00563	0.02317	14	"Canada"
"FL*"	0.00876625	-0.01661	0.03414	24	"Newfoundland and Labrador"
"FY.2"	0.00864466	-0.00102	0.01831	32	"Canada"
"XBB.1.16.1"	0.00847502	-0.00867	0.02562	19	"Nova Scotia"
"FL.2.3"	0.00843366	-0.00259	0.01945	25	"Canada"
"HH.1.1"	0.00838039	-0.00867	0.02543	11	"Alberta"
"XBB.1.16"	0.00823357	0.00021	0.01625	153	"Alberta"
"HH.1*"	0.00819087	-0.00837	0.02475	12	"Alberta"
"XBB.2.3"	0.00804286	-0.00618	0.02227	47	"British Columbia"
"HL*"	0.00774909	0.00116	0.01434	78	"Canada"
"HF*"	0.00761087	-0.00641	0.02163	16	"Alberta"
"HH.1*"	0.00759003	-0.00106	0.01624	42	"Canada"
"FU*"	0.00747707	-0.00947	0.02442	25	"Nova Scotia"
"GN*"	0.00732246	0.00079	0.01385	79	"Canada"
"GK.1.3"	0.00731648	-0.00462	0.01925	24	"Ontario"
"FL.2*"	0.00720477	-0.00629	0.0207	23	"Alberta"
"EG.1*"	0.00710004	-0.00073	0.01493	67	"Ontario"
"FL.4"	0.00671852	-0.01019	0.02362	22	"British Columbia"
"BA.5*"	0.00667191	-0.00238	0.01572	38	"Canada"
"EG.1.5"	0.00652245	-0.00612	0.01917	22	"Ontario"
"XBB.1.16*"	0.00649168	-0.00674	0.01972	120	"Nova Scotia"
"GY*"	0.00638901	0.00069	0.01209	112	"Canada"
"XBB.1.9.1"	0.00620028	0.00164	0.01076	183	"Canada"
"BQ.1*"	0.00610288	-0.00561	0.01782	22	"Canada"
"XBB.1.5.30"	0.00588969	-0.01184	0.02362	18	"Nova Scotia"
"HM*"	0.00588969	-0.01184	0.02362	18	"Nova Scotia"
"FY.3"	0.00588396	-0.00871	0.02048	14	"Canada"
"FK.1*"	0.00559925	-0.02186	0.03306	11	"Quebec"
"XBB.1.5.10"	0.00558966	-0.00221	0.01339	72	"Ontario"
"EG.4*"	0.00544467	-0.00614	0.01703	23	"Canada"
"FE.1*"	0.00533867	-0.00983	0.02051	36	"Quebec"
"GY.5"	0.00518959	-0.01121	0.02158	12	"Ontario"
"HH.1"	0.00473312	-0.00958	0.01905	15	"Canada"
"CH.1.1*"	0.00472002	-0.01157	0.02101	33	"British Columbia"
"BA.2.75*"	0.00472002	-0.01157	0.02101	33	"British Columbia"
"FL*"	0.00436902	-0.00419	0.01293	115	"New Brunswick"
"XBB.1.5.15"	0.00429821	-0.00749	0.01609	22	"Canada"
"XBB.1.5.30"	0.00426422	-0.00579	0.01432	32	"Canada"
"XBB.1.9*"	0.00416014	NA	NA	130	"Newfoundland and Labrador"
"FY.5"	0.00412163	-0.00442	0.01266	58	"Ontario"
"BA.5.2*"	0.00358026	-0.01186	0.01903	13	"Canada"
"XCF*"	0.00355129	-0.01127	0.01838	14	"Canada"
"XBB.1.9.1"	0.00341865	-0.00936	0.0162	19	"Alberta"
"FK.1.1"	0.00337628	-0.01433	0.02109	25	"British Columbia"
"XBB.1.42*"	0.00334917	-0.00632	0.01302	38	"Ontario"
"EG.2"	0.00331355	-0.00508	0.01171	46	"Canada"
"GR.1"	0.00327702	-0.0135	0.02005	11	"Canada"
"FL.1.3"	0.00317162	-0.01647	0.02281	18	"British Columbia"
"EG*"	0.00314675	NA	NA	106	"Newfoundland and Labrador"
"FD*"	0.00311166	-0.01228	0.01851	12	"Alberta"
"FY.3*"	0.00305617	-0.00803	0.01415	26	"Canada"
"FK.1*"	0.00299806	-0.01412	0.02011	30	"British Columbia"
"FK.1.1*"	0.00299806	-0.01412	0.02011	30	"British Columbia"
"XBB.1.9.1"	0.00269378	-0.01384	0.01923	24	"British Columbia"
"XBB.1.5.49"	0.00264617	-0.01713	0.02243	29	"Quebec"
"XBB.1.9.2"	0.00256341	-0.0082	0.01333	27	"Alberta"
"GY.5"	0.00245168	-0.01369	0.0186	11	"Alberta"
"HT*"	0.0024401	-0.01696	0.02184	31	"Quebec"
"XBB.2.3.3"	0.00178643	-0.01038	0.01395	22	"Canada"
"GF.1"	0.00168732	-0.01138	0.01476	19	"Canada"
"XBB.1.16.2"	0.00135843	-0.00704	0.00976	49	"Canada"
"XBB.1.5.44"	0.00128691	-0.006	0.00857	69	"Canada"
"FL.5"	0.00117143	-0.01461	0.01695	13	"Canada"
"XBB.1.9.1"	0.00089472	-0.00604	0.00783	85	"Ontario"
"EG.5.1"	0.00068272	-0.0257	0.02706	18	"Newfoundland and Labrador"
