"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"BQ.1.3"	0.00317298	-0.00206	0.0084	222	"Ontario"
"CM*"	0.00314504	-0.00313	0.00942	135	"Ontario"
"DR*"	0.00307441	-0.00252	0.00867	174	"Ontario"
"CK.2.1"	0.00294638	-0.00905	0.01494	34	"Canada"
"BQ.1.1.3"	0.00292576	-0.00268	0.00853	173	"Ontario"
"BQ.1.13"	0.00285936	-0.01313	0.01885	24	"Quebec"
"CK*"	0.00283912	-0.00236	0.00803	197	"Canada"
"BQ.1.1.1"	0.00282346	-0.00448	0.01012	120	"Alberta"
"CZ*"	0.00282346	-0.00448	0.01012	120	"Alberta"
"XBB.2"	0.00233213	-0.00701	0.01168	57	"Canada"
"BM.1.1*"	0.00205824	-0.00936	0.01348	38	"Ontario"
"BQ.1.1.40"	0.00182324	-0.01941	0.02306	18	"New Brunswick"
"BA.2.3.20"	0.00170069	-0.01197	0.01537	28	"Alberta"
"BQ.1.10*"	0.00165151	-0.0017	0.005	577	"Canada"
"BQ.1.1.15"	0.00159585	-0.00828	0.01147	52	"Ontario"
"BQ.1.14"	0.00150804	-0.01091	0.01393	33	"Alberta"
"BQ.1.2"	0.00143616	-0.00638	0.00925	121	"Quebec"
"BQ.1.12"	0.00136629	-0.00337	0.0061	255	"Ontario"
"BQ.1.10*"	0.00124376	-0.00566	0.00815	211	"Quebec"
"BQ.1.30"	0.0012054	-0.0046	0.00701	173	"Ontario"
"BQ.1.14"	0.00107576	-0.01309	0.01525	72	"New Brunswick"
"BA.2.3*"	0.00105887	-0.00363	0.00574	249	"Canada"
"BA.2.75*"	0.0010249	-0.00551	0.00756	162	"Alberta"
"BQ.1.6"	0.00074714	-0.01682	0.01831	16	"Ontario"
"BN.1.3"	0.00061573	-0.00666	0.00789	97	"Canada"
"BQ.1.2"	0.00061552	-0.00396	0.00519	648	"Alberta"
"BQ.1.12"	0.00058528	-0.00233	0.0035	753	"Canada"
"CM*"	0.00058292	-0.00415	0.00532	244	"Canada"
"BN*"	0.00045406	-0.00298	0.00389	531	"Canada"
"EE.5"	0.00041543	-0.01668	0.01751	17	"Canada"
"BN.1*"	0.0000997	-0.00341	0.00361	505	"Canada"
