"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.5.1"	0.00939064	0.00546	0.01332	350	"Canada"
"FG.2"	0.00911805	-0.00101	0.01925	50	"Canada"
"XBB.1.5.19"	0.00911619	0.00008	0.01816	63	"Canada"
"XBB.1.5.24*"	0.0089706	-0.00915	0.02709	17	"Alberta"
"XBB.1.5.38"	0.00872026	-0.00646	0.0239	22	"Canada"
"XBB.1.5.15"	0.00853324	0.00069	0.01637	82	"Quebec"
"XBB.1.5.66"	0.00853156	-0.0007	0.01776	61	"Canada"
"DV*"	0.00848787	0.0048	0.01218	397	"Canada"
"XBB.1.5.35"	0.00836821	-0.00216	0.0189	45	"Quebec"
"XBB.1.9.1*"	0.00815902	-0.0126	0.02891	13	"Manitoba"
"XBB.1.5.16*"	0.00814968	-0.00031	0.01661	73	"Canada"
"XBB.1.9*"	0.00813051	-0.01194	0.0282	14	"Manitoba"
"XBB.1.5.20"	0.00792566	0.00355	0.01231	284	"Canada"
"XBB.1.5.4"	0.00790161	-0.00227	0.01808	46	"Ontario"
"XBB.1.5.75"	0.00780696	-0.00627	0.02188	26	"Canada"
"DV.1.1"	0.00773984	0.00359	0.01189	317	"Canada"
"XBB.1.5.69"	0.0077361	-0.00285	0.01832	43	"Ontario"
"XBB.1.5.32"	0.00746105	0.00059	0.01434	289	"British Columbia"
"XBB.1.5.49"	0.0074288	0.00014	0.01472	92	"Ontario"
"XBB.1.5.31"	0.00739037	-0.00986	0.02464	39	"British Columbia"
"XBB.1.5.38"	0.00738837	-0.01777	0.03255	18	"British Columbia"
"XBB.1.5.18"	0.00731764	-0.00724	0.02187	28	"Alberta"
"XBB.1.5.13"	0.00706915	-0.00267	0.01681	51	"Ontario"
"XBB.1.5.51"	0.00701863	-0.00909	0.02313	19	"Quebec"
"XBB.1.5.7"	0.00699742	0.00104	0.01295	141	"Ontario"
"XBB.1.5.2"	0.00677809	0.002	0.01155	241	"Canada"
"XBB.1.5.17*"	0.00676713	0.00201	0.01152	241	"Canada"
"XBR"	0.00659755	-0.01214	0.02533	14	"Quebec"
"XBB.1.5.16"	0.00656908	-0.00915	0.02229	22	"Canada"
"XBB.1.5.13*"	0.0065252	-0.00318	0.01623	52	"Ontario"
"XBB.1.5.19"	0.00639596	-0.00774	0.02053	25	"Quebec"
"XBB.1.5.32"	0.00630806	-0.00222	0.01484	110	"Manitoba"
"XBB.1.5.15"	0.00549534	0.00012	0.01087	190	"Canada"
"CH.1.1.11"	0.00543393	-0.0045	0.01537	55	"Canada"
"XBB.1.5.2"	0.00516318	-0.0054	0.01573	46	"Quebec"
"CH.1.1*"	0.00509247	0.00251	0.00767	893	"Canada"
"XBB.1.5.7"	0.0050338	0.00021	0.00986	240	"Canada"
"XBB.1.5.12"	0.00483144	-0.00204	0.01171	117	"Canada"
"XBB.1.5.16*"	0.0045714	-0.00521	0.01435	54	"Quebec"
"XBB.1.5.24*"	0.00452742	-0.00404	0.0131	75	"Canada"
"XBB.1.5.32"	0.00447858	-0.00448	0.01344	65	"Quebec"
"XBB.1.5.3"	0.00436226	-0.00557	0.0143	56	"Canada"
"EL.1"	0.00431895	-0.01188	0.02052	20	"Canada"
"XBB.1.5.69"	0.00406268	-0.00321	0.01134	106	"Canada"
"XBB.1.5.18"	0.00372342	-0.00449	0.01194	83	"Canada"
"XBB.1.5.17"	0.00370508	-0.00136	0.00877	222	"Canada"
"BQ.1.1.63"	0.00363935	-0.01792	0.0252	11	"Canada"
"BA.2.75*"	0.00356555	0.00104	0.00609	963	"Canada"
"FL.13"	0.00321328	-0.00513	0.01155	75	"Ontario"
"XBB.1.5.20"	0.00317237	-0.02032	0.02667	11	"Alberta"
"XBB.1.5.36"	0.00312152	-0.01025	0.01649	31	"Canada"
"XBB.1.5.1"	0.00254296	-0.00406	0.00915	127	"Ontario"
"CH.1.1*"	0.00251719	-0.00152	0.00655	370	"Quebec"
"BA.2.75*"	0.00228357	-0.00175	0.00631	372	"Quebec"
"DV*"	0.00218731	-0.00235	0.00672	290	"Quebec"
"DV.1.1"	0.00206271	-0.00257	0.00669	276	"Quebec"
"CH.1.1*"	0.00192582	-0.00264	0.00649	268	"Ontario"
"XBB.1.5.15"	0.00169648	-0.00682	0.01022	75	"Ontario"
"XBB.1.5.18"	0.00168702	-0.00969	0.01306	42	"Ontario"
"XBB.1.5.32"	0.0016324	-0.00139	0.00466	691	"Canada"
"XBB.1.5.68"	0.00158746	-0.0188	0.02198	13	"Ontario"
"XBB.1.5.50"	0.00152795	-0.0033	0.00636	255	"Canada"
"XBB.1.5.17*"	0.00144234	-0.00853	0.01142	53	"Quebec"
"FG.2"	0.00137913	-0.00907	0.01183	49	"Quebec"
"XBB.1.5.51"	0.00128059	-0.03086	0.03343	11	"British Columbia"
"XBB.1.5.24"	0.0010059	-0.01328	0.01529	27	"Ontario"
"XBB.1.5.24"	0.00086016	-0.00843	0.01015	68	"Canada"
"XBB.1.5.1"	0.00048098	-0.01668	0.01764	18	"Quebec"
