"Date"	"Lineage"	"Frequency"	"% Frequency"
2021-12-20	"BA.1.5"	0	"0%"
2021-12-20	"BA.1.6"	63	"1%"
2021-12-20	"BA.1.7"	0	"0%"
2021-12-20	"BA.1.8"	0	"0%"
2021-12-20	"BA.1.9"	0	"0%"
2021-12-20	"BC.2"	2	"0%"
2021-12-20	"BD.1"	0	"0%"
2021-12-27	"BA.1"	1845	"23%"
2021-12-27	"BA.1.1"	2460	"31%"
2021-12-27	"BA.1.1.1"	28	"0%"
2021-12-27	"BA.1.1.10"	161	"2%"
2021-12-27	"BA.1.1.11"	1	"0%"
2021-12-27	"BA.1.1.13"	1	"0%"
2021-12-27	"BA.1.1.14"	38	"0%"
2021-12-27	"BA.1.1.15"	10	"0%"
2021-12-27	"BA.1.1.16"	207	"3%"
2021-12-27	"BA.1.1.17"	0	"0%"
2021-12-27	"BA.1.1.18"	68	"1%"
2021-12-27	"BA.1.1.2"	27	"0%"
2021-12-27	"BA.1.1.3"	0	"0%"
2021-12-27	"BA.1.1.4"	0	"0%"
2021-12-27	"BA.1.1.6"	65	"1%"
2021-12-27	"BA.1.1.7"	0	"0%"
2021-12-27	"BA.1.1.8"	0	"0%"
2021-12-27	"BA.1.1.9"	0	"0%"
2021-12-27	"BA.1.10"	0	"0%"
2021-12-27	"BA.1.12"	1	"0%"
2021-12-27	"BA.1.13"	24	"0%"
2021-12-27	"BA.1.13.1"	0	"0%"
2021-12-27	"BA.1.14"	58	"1%"
2021-12-27	"BA.1.14.1"	0	"0%"
2021-12-27	"BA.1.14.2"	0	"0%"
2021-12-27	"BA.1.15"	929	"12%"
2021-12-27	"BA.1.15.1"	27	"0%"
2021-12-27	"BA.1.15.2"	1	"0%"
2021-12-27	"BA.1.15.3"	0	"0%"
2021-12-27	"BA.1.16"	5	"0%"
2021-12-27	"BA.1.17"	158	"2%"
2021-12-27	"BA.1.17.1"	0	"0%"
2021-12-27	"BA.1.17.2"	1068	"13%"
2021-12-27	"BA.1.18"	365	"5%"
2021-12-27	"BA.1.19"	12	"0%"
2021-12-27	"BA.1.20"	258	"3%"
2021-12-27	"BA.1.21"	7	"0%"
2021-12-27	"BA.1.3"	42	"1%"
2021-12-27	"BA.1.4"	0	"0%"
2021-12-27	"BA.1.5"	0	"0%"
2021-12-27	"BA.1.6"	134	"2%"
2021-12-27	"BA.1.7"	0	"0%"
2021-12-27	"BA.1.8"	1	"0%"
2021-12-27	"BA.1.9"	2	"0%"
2021-12-27	"BC.2"	5	"0%"
2021-12-27	"BD.1"	1	"0%"
2022-01-03	"BA.1"	1315	"18%"
2022-01-03	"BA.1.1"	2715	"37%"
2022-01-03	"BA.1.1.1"	18	"0%"
2022-01-03	"BA.1.1.10"	205	"3%"
2022-01-03	"BA.1.1.11"	0	"0%"
2022-01-03	"BA.1.1.13"	2	"0%"
2022-01-03	"BA.1.1.14"	32	"0%"
2022-01-03	"BA.1.1.15"	5	"0%"
2022-01-03	"BA.1.1.16"	256	"4%"
2022-01-03	"BA.1.1.17"	1	"0%"
2022-01-03	"BA.1.1.18"	62	"1%"
2022-01-03	"BA.1.1.2"	27	"0%"
2022-01-03	"BA.1.1.3"	0	"0%"
2022-01-03	"BA.1.1.4"	0	"0%"
2022-01-03	"BA.1.1.6"	76	"1%"
2022-01-03	"BA.1.1.7"	4	"0%"
2022-01-03	"BA.1.1.8"	0	"0%"
2022-01-03	"BA.1.1.9"	0	"0%"
2022-01-03	"BA.1.10"	0	"0%"
2022-01-03	"BA.1.12"	0	"0%"
2022-01-03	"BA.1.13"	16	"0%"
2022-01-03	"BA.1.13.1"	0	"0%"
2022-01-03	"BA.1.14"	52	"1%"
2022-01-03	"BA.1.14.1"	3	"0%"
2022-01-03	"BA.1.14.2"	2	"0%"
2022-01-03	"BA.1.15"	780	"11%"
2022-01-03	"BA.1.15.1"	20	"0%"
2022-01-03	"BA.1.15.2"	2	"0%"
2022-01-03	"BA.1.15.3"	0	"0%"
2022-01-03	"BA.1.16"	0	"0%"
2022-01-03	"BA.1.17"	103	"1%"
2022-01-03	"BA.1.17.1"	1	"0%"
2022-01-03	"BA.1.17.2"	932	"13%"
2022-01-03	"BA.1.18"	297	"4%"
2022-01-03	"BA.1.19"	11	"0%"
2022-01-03	"BA.1.20"	223	"3%"
2022-01-03	"BA.1.21"	1	"0%"
2022-01-03	"BA.1.3"	74	"1%"
2022-01-03	"BA.1.4"	2	"0%"
2022-01-03	"BA.1.5"	0	"0%"
2022-01-03	"BA.1.6"	76	"1%"
2022-01-03	"BA.1.7"	0	"0%"
2022-01-03	"BA.1.8"	0	"0%"
2022-01-03	"BA.1.9"	0	"0%"
2022-01-03	"BC.2"	1	"0%"
2022-01-03	"BD.1"	0	"0%"
2022-01-10	"BA.1"	953	"17%"
2022-01-10	"BA.1.1"	2156	"39%"
2022-01-10	"BA.1.1.1"	14	"0%"
2022-01-10	"BA.1.1.10"	208	"4%"
2022-01-10	"BA.1.1.11"	0	"0%"
2022-01-10	"BA.1.1.13"	1	"0%"
2022-01-10	"BA.1.1.14"	37	"1%"
2022-01-10	"BA.1.1.15"	3	"0%"
2022-01-10	"BA.1.1.16"	237	"4%"
2022-01-10	"BA.1.1.17"	0	"0%"
2022-01-10	"BA.1.1.18"	36	"1%"
2022-01-10	"BA.1.1.2"	53	"1%"
2022-01-10	"BA.1.1.3"	0	"0%"
2022-01-10	"BA.1.1.4"	0	"0%"
2022-01-10	"BA.1.1.6"	64	"1%"
