"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"MC.1"	0.02394809	0.01792	0.02998	292	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC*"	0.02393137	0.02169	0.02617	3456	"Ontario"	0	"dashed"	"KP.3*"
"MC.13.4"	0.0237577	0.01518	0.03234	60	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEC*"	0.0236668	0.02199	0.02534	6409	"Canada"	0	"dashed"	"KP.3*"
"MC.13.4"	0.02340029	0.01536	0.03144	65	"Canada"	0	"dashed"	"KP.3.1.1"
"XEF*"	0.02339469	0.01416	0.03263	50	"Ontario"	0	"dashed"	"KP.3*"
"XEL*"	0.02337369	0.00596	0.04079	13	"Ontario"	0	"dashed"	"KP.3*"
"XEM"	0.02334076	0.01466	0.03202	56	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1*"	0.02310933	0.02022	0.026	1001	"Ontario"	0	"dashed"	"KP.3*"
"KP.2.3.4"	0.02304718	0.01269	0.03341	38	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1"	0.02303199	0.01144	0.03463	45	"Quebec"	0	"dashed"	"KP.3.1.1"
"KP.2.3.4"	0.02288186	0.01207	0.03369	36	"Ontario"	0	"dashed"	"KP.3.1.1"
"NM*"	0.02288186	0.01207	0.03369	36	"Ontario"	0	"dashed"	"KP.3*"
"MC.28.1*"	0.0227114	0.00755	0.03787	17	"Canada"	0	"dashed"	"KP.3*"
"MC.26*"	0.02266159	0.01017	0.03515	26	"Ontario"	0	"dashed"	"KP.3*"
"NL.3"	0.02262075	0.01489	0.03035	72	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.10.2*"	0.02224648	0.01551	0.02898	99	"Ontario"	0	"dashed"	"KP.3*"
"MC.26"	0.02207721	0.00935	0.0348	25	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1.3"	0.02194724	0.00196	0.04193	24	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.1.3*"	0.02194724	0.00196	0.04193	24	"New Brunswick"	0	"dashed"	"KP.3*"
"LP.8.1"	0.021882	0.00991	0.03385	38	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.21*"	0.02163496	0.01484	0.02843	87	"Canada"	0	"dashed"	"KP.3*"
"MC.1*"	0.02143529	0.01441	0.02846	225	"Quebec"	0	"dashed"	"KP.3*"
"MC.1.5"	0.02125993	0.01611	0.02641	164	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.18"	0.02118831	0.00536	0.03701	16	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.13.2*"	0.02107313	0.00735	0.03479	21	"Ontario"	0	"dashed"	"KP.3*"
"MC.1"	0.02058599	0.01781	0.02336	833	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.9"	0.02040045	0	0.04115	22	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.9*"	0.02040045	0	0.04115	22	"New Brunswick"	0	"dashed"	"KP.3*"
"XEC.8.1"	0.02035871	0.01481	0.0259	139	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.14"	0.02027562	0.01559	0.02496	211	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.28.1*"	0.02021415	0.00337	0.03706	14	"Ontario"	0	"dashed"	"KP.3*"
"MC.10.1"	0.02021107	0.00466	0.03576	33	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"NM*"	0.01981535	0.00983	0.0298	42	"Canada"	0	"dashed"	"KP.3*"
"MC.10*"	0.01980632	0.00541	0.0342	46	"New Brunswick"	0	"dashed"	"KP.3*"
"XEC.3"	0.01971844	0.00993	0.02951	43	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1.2"	0.01970813	0.01244	0.02698	164	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.26.1"	0.01959749	0.00918	0.03001	55	"British Columbia"	0	"dashed"	"KP.3.1.1"
"XEC"	0.01917893	0.01741	0.02094	4198	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.8.1"	0.01911236	0.01151	0.02671	78	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.8*"	0.01911236	0.01151	0.02671	78	"Ontario"	0	"dashed"	"KP.3*"
"MC.26*"	0.01902874	0.00868	0.02937	56	"British Columbia"	0	"dashed"	"KP.3*"
"XEC"	0.01892768	0.01651	0.02135	1916	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.10.1*"	0.01891956	0.00433	0.03351	43	"New Brunswick"	0	"dashed"	"KP.3*"
"MC.1*"	0.01860502	0.01659	0.02062	2118	"Canada"	0	"dashed"	"KP.3*"
"JN.1.16*"	0.01840551	0.01399	0.02282	207	"Ontario"	0	"dashed"	"KP.3*"
"XEC.8*"	0.01838254	0.00324	0.03353	20	"Quebec"	0	"dashed"	"KP.3*"
"XEC.1"	0.01799948	0.00987	0.02613	63	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.11"	0.01740572	0	0.04319	13	"Newfoundland and Labrador"	0	"dashed"	"KP.3.1.1"
"LF.7.1*"	0.01733845	0.01074	0.02394	99	"Canada"	0	"dashed"	"KP.3*"
"XEC.3"	0.01730204	0.00609	0.02852	33	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.4"	0.0172271	0.00002	0.03443	14	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1*"	0.01720741	0.01193	0.02249	473	"Alberta"	0	"dashed"	"KP.3*"
"MC.10.1.1"	0.01682936	0.00657	0.02709	40	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.8.1"	0.01674296	0.01001	0.02348	99	"Canada"	0	"dashed"	"KP.3.1.1"
"XEK*"	0.01664998	0.0036	0.0297	32	"British Columbia"	0	"dashed"	"KP.3*"
"MC.13.2.1"	0.0159951	0.00271	0.02928	28	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.13.2*"	0.0159951	0.00271	0.02928	28	"Quebec"	0	"dashed"	"KP.3*"
"MC.26*"	0.0159713	0.00915	0.02279	96	"Canada"	0	"dashed"	"KP.3*"
"MC.26.1"	0.01580942	0.00714	0.02448	58	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.14"	0.01580332	0.01061	0.021	182	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEC.8.1"	0.01577907	0.00994	0.02162	133	"Ontario"	0	"dashed"	"KP.3.1.1"
"KP.4.2.6"	0.01564066	0.00069	0.03059	19	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.2"	0.01548669	0	0.03337	14	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.2*"	0.01548669	0	0.03337	14	"Alberta"	0	"dashed"	"KP.3*"
"XEC*"	0.01523143	0.01038	0.02008	559	"British Columbia"	0	"dashed"	"KP.3*"
"MC.10.2"	0.01518265	0.00769	0.02268	82	"Ontario"	0	"dashed"	"KP.3.1.1"
"NL.4.1"	0.01496327	0.00255	0.02737	28	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.26*"	0.01374732	0	0.03397	11	"Alberta"	0	"dashed"	"KP.3*"
"KP.4*"	0.01342811	0	0.02823	20	"Canada"	0	"dashed"	"KP.3*"
"MV.1"	0.01326414	0	0.02771	21	"Canada"	0	"dashed"	"KP.3.1.1"
"LF.7.1"	0.01310241	0.00555	0.02066	79	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.21*"	0.01307874	0	0.03341	11	"Quebec"	0	"dashed"	"KP.3*"
"MC.28.1"	0.01302691	0	0.03186	12	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1.6"	0.01292984	0.00712	0.01873	137	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.35"	0.01280867	0.00636	0.01926	113	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.28*"	0.01280325	0.00503	0.02058	75	"Ontario"	0	"dashed"	"KP.3*"
"MC.8*"	0.01265723	0.00631	0.01901	117	"Canada"	0	"dashed"	"KP.3*"
"KP.4.2.6"	0.01263635	0	0.02772	19	"Ontario"	0	"dashed"	"KP.3.1.1"
"KP.4*"	0.01263635	0	0.02772	19	"Ontario"	0	"dashed"	"KP.3*"
"XEC.16"	0.01213359	0	0.02926	16	"Quebec"	0	"dashed"	"KP.3.1.1"
"XEK.4"	0.01201477	0.00444	0.01959	82	"Canada"	0	"dashed"	"KP.3.1.1"
"NV.1"	0.01193342	0	0.02622	22	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.16"	0.01160574	0	0.02387	30	"Canada"	0	"dashed"	"KP.3.1.1"
"LF.7.1*"	0.01154232	0.0031	0.01998	63	"Ontario"	0	"dashed"	"KP.3*"
"LP.7"	0.01142563	0	0.02288	35	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.21*"	0.01125091	0	0.02909	16	"Alberta"	0	"dashed"	"KP.3*"
"MC.10.1*"	0.01111099	0.00243	0.01979	79	"Alberta"	0	"dashed"	"KP.3*"
"MC.21"	0.01095621	0	0.03069	13	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.28"	0.01094464	0.0023	0.01959	61	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEC.16"	0.01079987	0	0.03221	11	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.1.3"	0.01076199	0.0053	0.01622	172	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.9"	0.01064251	0.00362	0.01766	95	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1.3*"	0.01046898	0.00506	0.01588	176	"Ontario"	0	"dashed"	"KP.3*"
"MC.8*"	0.01042458	0	0.02841	16	"Alberta"	0	"dashed"	"KP.3*"
"MC.28.1"	0.01040739	0	0.02854	14	"Canada"	0	"dashed"	"KP.3.1.1"
"KP.2.3*"	0.01033184	0.00103	0.01963	54	"Ontario"	0	"dashed"	"KP.3*"
"XEC"	0.01021993	0.0051	0.01534	437	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.13*"	0.01021446	0	0.02125	46	"Quebec"	0	"dashed"	"KP.3*"
"XEC.8"	0.01005007	0	0.02701	17	"Quebec"	0	"dashed"	"KP.3.1.1"
"XEF.3"	0.01000569	0	0.02391	24	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.2"	0.00980616	0.00046	0.01915	53	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.2*"	0.00980616	0.00046	0.01915	53	"Ontario"	0	"dashed"	"KP.3*"
"MC.17*"	0.00936904	0	0.02724	14	"Ontario"	0	"dashed"	"KP.3*"
"MC.13.2"	0.00936253	0	0.02663	15	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.10.1"	0.00928057	0	0.02636	18	"Alberta"	0	"dashed"	"KP.3.1.1"
"KP.3.2*"	0.00923149	0	0.0239	26	"Alberta"	0	"dashed"	"KP.3*"
"MC.6"	0.00919601	0	0.02107	32	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEK.4"	0.00908049	0.00135	0.01681	82	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.2"	0.00891079	0.00183	0.01599	98	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.13*"	0.0086529	0	0.01921	55	"British Columbia"	0	"dashed"	"KP.3*"
"MC.2*"	0.00853696	0.00147	0.0156	99	"Canada"	0	"dashed"	"KP.3*"
"LP.7"	0.00844412	0	0.02001	35	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.9*"	0.00828859	0.00141	0.01517	103	"Canada"	0	"dashed"	"KP.3*"
"MC.17"	0.00798968	0	0.02833	11	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1.6"	0.00791539	0.0017	0.01413	126	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.35"	0.00789642	0	0.02208	29	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.27"	0.00789203	0	0.02297	21	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.11"	0.00769159	0	0.01959	33	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEC.8"	0.00758804	0	0.02708	14	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC.8*"	0.00758804	0	0.02708	14	"Alberta"	0	"dashed"	"KP.3*"
"MC.10.1*"	0.00758232	0	0.01842	46	"British Columbia"	0	"dashed"	"KP.3*"
"MC.10*"	0.00757182	0	0.0157	104	"Alberta"	0	"dashed"	"KP.3*"
"XEC.1"	0.00749972	0	0.02318	24	"Alberta"	0	"dashed"	"KP.3.1.1"
"LF.7"	0.00747639	0	0.02746	12	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1"	0.0074209	0	0.01703	77	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.35"	0.00736589	0.00189	0.01284	173	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.9"	0.00732659	0	0.02878	12	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.6*"	0.00711469	0	0.01633	56	"Ontario"	0	"dashed"	"KP.3*"
"XEF.3"	0.0069468	0	0.02097	24	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1*"	0.00690335	0	0.01536	107	"British Columbia"	0	"dashed"	"KP.3*"
"MC.6.1"	0.0067786	0	0.02112	24	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.10*"	0.00669069	0	0.01476	102	"British Columbia"	0	"dashed"	"KP.3*"
"MC.19*"	0.00667369	0	0.02127	23	"Canada"	0	"dashed"	"KP.3*"
"LF.7.1"	0.00661208	0	0.01577	57	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEK.3"	0.00635871	0	0.02072	24	"Canada"	0	"dashed"	"KP.3.1.1"
"XDY*"	0.00618202	0	0.02566	13	"Canada"	0	"dashed"	"KP.3*"
"MC.23"	0.00601426	0	0.02004	32	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.13"	0.00579894	0	0.02398	15	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.11"	0.00572948	0	0.01382	78	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1.3"	0.00562264	0	0.01356	120	"Alberta"	0	"dashed"	"KP.3.1.1"
"NP*"	0.00559805	0	0.02094	26	"British Columbia"	0	"dashed"	"KP.3*"
"MC.17*"	0.00534773	0	0.02229	21	"Alberta"	0	"dashed"	"KP.3*"
"KP.2*"	0.00508481	0	0.01391	65	"Ontario"	0	"dashed"	"KP.3*"
"PA*"	0.005065	0	0.02182	21	"Alberta"	0	"dashed"	"KP.3*"
"MC.1.3*"	0.00496097	0	0.01996	27	"British Columbia"	0	"dashed"	"KP.3*"
"KP.2*"	0.00475709	0	0.02128	23	"Alberta"	0	"dashed"	"KP.3*"
"MC.6.1"	0.00407732	0	0.01837	24	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.17*"	0.00400648	0	0.01588	37	"Canada"	0	"dashed"	"KP.3*"
"MC.9*"	0.0039676	0	0.02499	14	"Alberta"	0	"dashed"	"KP.3*"
"KP.3.3*"	0.00395885	0	0.01761	34	"British Columbia"	0	"dashed"	"KP.3*"
"MC.1.3*"	0.00385382	0	0.01151	141	"Alberta"	0	"dashed"	"KP.3*"
"MC.10"	0.00373184	0	0.0124	69	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1.3"	0.0036029	0	0.02057	21	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.28*"	0.00357084	0	0.01038	116	"Canada"	0	"dashed"	"KP.3*"
"MC.1.3"	0.0030152	0	0.00656	499	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1.3*"	0.00284266	0	0.00629	534	"Canada"	0	"dashed"	"KP.3*"
"MC.24"	0.00276878	0	0.00721	300	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.24*"	0.00271311	0	0.00715	302	"Canada"	0	"dashed"	"KP.3*"
"MC.11"	0.0025325	0	0.02697	13	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.10"	0.00252755	0	0.00843	164	"Canada"	0	"dashed"	"KP.3.1.1"
"KP.2.3*"	0.00247539	0	0.02411	14	"Alberta"	0	"dashed"	"KP.3*"
"MC.2"	0.00241608	0	0.02387	11	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.2*"	0.00241608	0	0.02387	11	"Quebec"	0	"dashed"	"KP.3*"
"KP.2.3*"	0.00218944	0	0.00994	93	"Canada"	0	"dashed"	"KP.3*"
"MC.10"	0.00213338	0	0.01375	53	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.6*"	0.00203662	0	0.0097	94	"Canada"	0	"dashed"	"KP.3*"
"KP.3.5"	0.00200391	0	0.01506	32	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.10.1.3"	0.00195014	0	0.0171	30	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.19"	0.00160176	0	0.01769	21	"Canada"	0	"dashed"	"KP.3.1.1"
"NL*"	0.00153722	0	0.02191	26	"Nova Scotia"	0	"dashed"	"KP.3*"
"LB.1.3*"	0.00153722	0	0.02191	26	"Nova Scotia"	0	"dashed"	"KP.3*"
"MC.17"	0.0011991	0	0.01477	30	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.17"	0.00038903	0	0.02069	17	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.24"	0.00019191	0	0.00653	146	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.24*"	0.00019191	0	0.00653	146	"Ontario"	0	"dashed"	"KP.3*"
"MC.6"	0.00019111	0	0.00921	70	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.13*"	0.00015694	0	0.00359	550	"Canada"	0	"dashed"	"KP.3*"
"MC.1.3.1"	0.00014982	0	0.01286	35	"Canada"	0	"dashed"	"KP.3.1.1"
