"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"KP.4.1"	0.07396632	0.02453	0.1234	20	"British Columbia"	0	"dashed"	"JN.1"
"KS.1"	0.07383561	0.0228	0.12487	51	"British Columbia"	0	"dashed"	"JN.1"
"XEE.1*"	0.07365741	0.02058	0.12673	17	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.07342145	0	0.14778	62	"Quebec"	0	"dashed"	"JN.1"
"KP.1"	0.07298025	0.04349	0.10247	19	"Canada"	0	"dashed"	"JN.1"
"MH*"	0.07284765	0.05097	0.09472	64	"Canada"	0	"dashed"	"JN.1*"
"LF.9.1"	0.07271895	0.04005	0.10539	17	"Canada"	0	"dashed"	"JN.1"
"KP.2.6"	0.07229366	0.03701	0.10758	11	"Canada"	0	"dashed"	"JN.1"
"KP.1*"	0.07225584	0.03209	0.11242	401	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.5"	0.07219444	0.03368	0.11071	30	"Alberta"	0	"dashed"	"JN.1"
"KS.1.1"	0.0721435	0.0115	0.13279	67	"Ontario"	0	"dashed"	"JN.1"
"LB.1"	0.07199527	0.00657	0.13742	34	"Quebec"	0	"dashed"	"JN.1"
"LB.1.3"	0.0718805	0.05497	0.08879	318	"Canada"	0	"dashed"	"JN.1"
"KP.1.1*"	0.07152851	0.03304	0.11001	388	"Ontario"	0	"dashed"	"JN.1*"
"XDV.1.3"	0.07132972	0.03974	0.10292	13	"Canada"	0	"dashed"	"JN.1"
"MA.1"	0.07129664	0.04162	0.10097	20	"Canada"	0	"dashed"	"JN.1"
"JN.1.48.1"	0.07110589	0.00417	0.13804	11	"British Columbia"	0	"dashed"	"JN.1"
"XEE.1*"	0.07045818	0.01732	0.1236	36	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.4*"	0.06998119	0.04241	0.09755	21	"Canada"	0	"dashed"	"JN.1*"
"KP.2"	0.06985311	0.03263	0.10708	127	"British Columbia"	0	"dashed"	"JN.1"
"KP*"	0.06968492	NA	NA	981	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.1*"	0.0695996	0.05737	0.08182	5677	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1"	0.06914598	0.05374	0.08455	914	"Canada"	0	"dashed"	"JN.1"
"KP.3.4"	0.06901434	0.04129	0.09673	19	"Canada"	0	"dashed"	"JN.1"
"KP.3.2"	0.06861687	0.02569	0.11155	201	"Ontario"	0	"dashed"	"JN.1"
"LB.1"	0.06846277	0.05254	0.08439	1105	"Canada"	0	"dashed"	"JN.1"
"KP.1.1.3"	0.06836707	0.05091	0.08582	271	"Canada"	0	"dashed"	"JN.1"
"XEE.49*"	0.06825428	0.04559	0.09092	44	"Canada"	0	"dashed"	"JN.1*"
"KS*"	0.06811761	0.02677	0.10946	78	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2.3.3"	0.06796756	0.0384	0.09753	23	"Canada"	0	"dashed"	"JN.1"
"LW*"	0.06765193	0.05174	0.08356	885	"Canada"	0	"dashed"	"JN.1*"
"JN.1.16.1"	0.06752998	0.03049	0.10457	64	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.2.3"	0.0672137	0.05131	0.08312	866	"Canada"	0	"dashed"	"JN.1"
"LB.1.3.2"	0.06711626	0.04564	0.08859	48	"Canada"	0	"dashed"	"JN.1"
"KP.3.2.4"	0.06703651	0.02709	0.10699	18	"Alberta"	0	"dashed"	"JN.1"
"LB.1.2"	0.06623148	0.04162	0.09084	55	"Canada"	0	"dashed"	"JN.1"
"LY.1"	0.06612257	0.0365	0.09574	15	"Canada"	0	"dashed"	"JN.1"
"MA.1*"	0.06611585	0.03887	0.09336	21	"Canada"	0	"dashed"	"JN.1*"
"JN.1.16.1"	0.06606717	0.02547	0.10666	36	"Ontario"	0	"dashed"	"JN.1"
"LF*"	0.06575753	0	0.14865	20	"Quebec"	0	"dashed"	"JN.1*"
"JN.1.65.1"	0.06575644	0.03488	0.09663	18	"Canada"	0	"dashed"	"JN.1"
"XDV.1.3"	0.06546409	0.02442	0.10651	11	"Ontario"	0	"dashed"	"JN.1"
"XEE.7*"	0.06543056	0.01324	0.11762	27	"Ontario"	0	"dashed"	"JN.1*"
"MG*"	0.06539694	0.02809	0.10271	68	"British Columbia"	0	"dashed"	"JN.1*"
"KP.1.1.1"	0.06531586	0.02792	0.10271	67	"British Columbia"	0	"dashed"	"JN.1"
"KP.3*"	0.06530398	NA	NA	742	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.3"	0.06524572	0.03742	0.09307	126	"Alberta"	0	"dashed"	"JN.1"
"LQ.1*"	0.06499359	0.04252	0.08747	50	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2.2"	0.06499058	0.03172	0.09827	12	"Canada"	0	"dashed"	"JN.1"
"KP.3.2.1"	0.06484619	0.04104	0.08865	33	"Canada"	0	"dashed"	"JN.1"
"LB.1*"	0.06467115	0.0275	0.10184	605	"Ontario"	0	"dashed"	"JN.1*"
"XEE.16*"	0.06455328	0.0297	0.09941	152	"British Columbia"	0	"dashed"	"JN.1*"
"LZ*"	0.06448551	0.04404	0.08493	65	"Canada"	0	"dashed"	"JN.1*"
"KP.3"	0.0644748	0.04774	0.08121	819	"Canada"	0	"dashed"	"JN.1"
"LB.1*"	0.06418777	0.05009	0.07829	2115	"Canada"	0	"dashed"	"JN.1*"
"LQ.1.1"	0.06418197	0.04182	0.08654	48	"Canada"	0	"dashed"	"JN.1"
"XDV.1*"	0.06413309	0.02686	0.1014	30	"British Columbia"	0	"dashed"	"JN.1*"
"XDV.1"	0.06405909	0.02163	0.10648	21	"British Columbia"	0	"dashed"	"JN.1"
"LB*"	0.06397482	0.04991	0.07804	2116	"Canada"	0	"dashed"	"JN.1*"
"LB*"	0.0639378	0.02725	0.10062	606	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.2"	0.06390436	0.03205	0.09575	141	"British Columbia"	0	"dashed"	"JN.1"
"LB.1.7*"	0.06362436	0.03492	0.09232	47	"Alberta"	0	"dashed"	"JN.1*"
"XEE.16*"	0.06355935	0	0.14653	25	"Quebec"	0	"dashed"	"JN.1*"
"LB.1.7"	0.06305852	0.03409	0.09203	43	"Alberta"	0	"dashed"	"JN.1"
"KP*"	0.06261854	NA	NA	12976	"Canada"	0	"dashed"	"JN.1*"
"LZ.1*"	0.06245367	0.04258	0.08232	55	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1*"	0.06218684	NA	NA	618	"Quebec"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.06176915	0	0.17066	18	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"KP.2*"	0.06163116	0.0465	0.07676	2501	"Canada"	0	"dashed"	"JN.1*"
"LF.5"	0.06135173	0.03157	0.09113	13	"Canada"	0	"dashed"	"JN.1"
"LP.4"	0.06120796	0.03303	0.08939	13	"Canada"	0	"dashed"	"JN.1"
"JN.1.18.5"	0.06119448	0.03057	0.09182	12	"Canada"	0	"dashed"	"JN.1"
"LS*"	0.06104809	0.03219	0.08991	15	"Canada"	0	"dashed"	"JN.1*"
"KP.4.1.3"	0.06088891	0.03707	0.08471	37	"Canada"	0	"dashed"	"JN.1"
"KP.3.3*"	0.06085651	0.03631	0.0854	179	"Alberta"	0	"dashed"	"JN.1*"
"KP.1.1"	0.06031474	0.00401	0.11662	28	"Ontario"	0	"dashed"	"JN.1"
"KW.1.1"	0.05987691	0.03588	0.08387	27	"Canada"	0	"dashed"	"JN.1"
"KP.3.1.4"	0.05986768	0.02231	0.09743	64	"Ontario"	0	"dashed"	"JN.1"
"MM*"	0.05986768	0.02231	0.09743	64	"Ontario"	0	"dashed"	"JN.1*"
"MA*"	0.05976257	0.03682	0.08271	33	"Canada"	0	"dashed"	"JN.1*"
"MC.2*"	0.05952269	0.02241	0.09663	14	"Alberta"	0	"dashed"	"JN.1*"
"LF*"	0.05912454	0.04188	0.07637	377	"Canada"	0	"dashed"	"JN.1*"
"LZ.1"	0.05902532	0.039	0.07905	41	"Canada"	0	"dashed"	"JN.1"
"KS.1*"	0.058937	0.01455	0.10332	195	"Ontario"	0	"dashed"	"JN.1*"
"LP*"	0.05889905	0.04438	0.07342	441	"Canada"	0	"dashed"	"JN.1*"
"LD.1"	0.05841341	0.0322	0.08462	15	"Canada"	0	"dashed"	"JN.1"
"LW*"	0.05749904	0.03025	0.08475	147	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.05742721	0.03014	0.08471	146	"Alberta"	0	"dashed"	"JN.1"
"LF.2"	0.05696822	0.03352	0.08042	79	"Canada"	0	"dashed"	"JN.1"
"KP.4.1*"	0.05688126	0.0358	0.07796	92	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2*"	0.05683878	0.04242	0.07126	1850	"Canada"	0	"dashed"	"JN.1*"
"KW.1.1*"	0.05637783	0.03564	0.07712	52	"Canada"	0	"dashed"	"JN.1*"
"MG*"	0.05624518	0.02069	0.0918	110	"Ontario"	0	"dashed"	"JN.1*"
"MC.2"	0.05582548	0.01979	0.09186	11	"Alberta"	0	"dashed"	"JN.1"
"JN.1.4.3"	0.054967	0.02205	0.08789	13	"Canada"	0	"dashed"	"JN.1"
"LP*"	0.05491015	0.02595	0.08387	101	"British Columbia"	0	"dashed"	"JN.1*"
"KP.1.1.1"	0.05474346	0.01998	0.08951	106	"Ontario"	0	"dashed"	"JN.1"
"KP.4*"	0.05463036	0.03515	0.07411	128	"Canada"	0	"dashed"	"JN.1*"
"XDV.1*"	0.05449584	0.01849	0.09051	25	"Ontario"	0	"dashed"	"JN.1*"
"XEE.4*"	0.05365886	0.00068	0.10663	41	"Ontario"	0	"dashed"	"JN.1*"
"KS*"	0.05353247	0.01032	0.09675	214	"Ontario"	0	"dashed"	"JN.1*"
"KP.2.2"	0.05299072	0.03112	0.07486	106	"Alberta"	0	"dashed"	"JN.1"
"XDV.1"	0.05277877	0.00575	0.09981	11	"Ontario"	0	"dashed"	"JN.1"
"KP.2.14"	0.05255101	0.03457	0.07053	58	"Canada"	0	"dashed"	"JN.1"
"LF.1.1.1"	0.05252206	0.03132	0.07373	40	"Canada"	0	"dashed"	"JN.1"
"KP.1*"	0.05194095	0.02167	0.08221	271	"British Columbia"	0	"dashed"	"JN.1*"
"KW.1*"	0.05176674	0.03209	0.07145	56	"Canada"	0	"dashed"	"JN.1*"
"LF.1.1*"	0.05175727	0.03096	0.07256	42	"Canada"	0	"dashed"	"JN.1*"
"XEE.48*"	0.05175448	0.03053	0.07298	41	"Canada"	0	"dashed"	"JN.1*"
"XEE.7*"	0.05168866	0	0.12985	14	"Quebec"	0	"dashed"	"JN.1*"
"LG.1"	0.05133474	0.02739	0.07528	23	"Canada"	0	"dashed"	"JN.1"
"XEE.16*"	0.05115176	0.03529	0.06701	479	"Canada"	0	"dashed"	"JN.1*"
"LF.1*"	0.05084387	0.03078	0.07091	61	"Canada"	0	"dashed"	"JN.1*"
"MM*"	0.05042268	NA	NA	273	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.05025495	NA	NA	272	"Quebec"	0	"dashed"	"JN.1"
"KP.1.1*"	0.0502083	0.01978	0.08064	247	"British Columbia"	0	"dashed"	"JN.1*"
"JN.1.7"	0.04952296	0	0.103	12	"Ontario"	0	"dashed"	"JN.1"
"KP.2.15*"	0.04887492	0.03373	0.06402	79	"Canada"	0	"dashed"	"JN.1*"
"XDV.1*"	0.04876333	0.03242	0.06511	80	"Canada"	0	"dashed"	"JN.1*"
"KP.2.15"	0.04875497	0.03357	0.06394	78	"Canada"	0	"dashed"	"JN.1"
"JN.1.16.1"	0.0486389	0.03182	0.06545	158	"Canada"	0	"dashed"	"JN.1"
"LP.1*"	0.04804908	0.03393	0.06217	156	"Canada"	0	"dashed"	"JN.1*"
"KR.1.1"	0.04794724	0.02221	0.07369	12	"Canada"	0	"dashed"	"JN.1"
"KP.1.2"	0.04751033	0	0.13782	11	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2"	0.04686696	0.03206	0.06167	847	"Canada"	0	"dashed"	"JN.1"
"KP.1.1*"	0.04675682	0.03379	0.05973	918	"Canada"	0	"dashed"	"JN.1*"
"KP.1*"	0.04671875	0.03362	0.05981	971	"Canada"	0	"dashed"	"JN.1*"
"LP.1"	0.04578482	0.03162	0.05995	140	"Canada"	0	"dashed"	"JN.1"
"LG*"	0.04571281	0.02366	0.06777	25	"Canada"	0	"dashed"	"JN.1*"
"LP.1*"	0.04528309	0.01484	0.07573	15	"Alberta"	0	"dashed"	"JN.1*"
"LD*"	0.04492208	0.02383	0.06602	31	"Canada"	0	"dashed"	"JN.1*"
"LB.1.4*"	0.04454309	0.03125	0.05783	157	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.04445801	0.02094	0.06798	85	"Alberta"	0	"dashed"	"JN.1"
"MM*"	0.04445801	0.02094	0.06798	85	"Alberta"	0	"dashed"	"JN.1*"
"XDV.1"	0.04443209	0.02602	0.06284	49	"Canada"	0	"dashed"	"JN.1"
"LB.1.4"	0.04399163	0.0306	0.05738	149	"Canada"	0	"dashed"	"JN.1"
"KP.5"	0.0438775	0.02458	0.06317	45	"Canada"	0	"dashed"	"JN.1"
"LP.1"	0.0433189	0.01319	0.07345	14	"Alberta"	0	"dashed"	"JN.1"
"LB.1.4*"	0.04328556	0.01837	0.0682	19	"Alberta"	0	"dashed"	"JN.1*"
"XEE.18*"	0.04272774	0.02938	0.05608	250	"Canada"	0	"dashed"	"JN.1*"
"XEE.7*"	0.04245795	0.00457	0.08035	46	"British Columbia"	0	"dashed"	"JN.1*"
"KV*"	0.04230723	0	0.12076	12	"Ontario"	0	"dashed"	"JN.1*"
"LB.1.4*"	0.04212045	0.01266	0.07158	98	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.18.3"	0.04208839	0.01428	0.0699	12	"Canada"	0	"dashed"	"JN.1"
"LB.1.4"	0.04206407	0.01276	0.07136	96	"Ontario"	0	"dashed"	"JN.1"
"KP.3.3.3"	0.04160936	0.01456	0.06866	23	"Alberta"	0	"dashed"	"JN.1"
"ML*"	0.04160936	0.01456	0.06866	23	"Alberta"	0	"dashed"	"JN.1*"
"KS.1.1"	0.04160159	0.02496	0.05824	150	"Canada"	0	"dashed"	"JN.1"
"KP.2.3*"	0.04124214	0.01863	0.06386	301	"Alberta"	0	"dashed"	"JN.1*"
"KP.2"	0.04107994	0.02517	0.05699	586	"Canada"	0	"dashed"	"JN.1"
"JN.1.7"	0.04088337	0	0.08266	35	"British Columbia"	0	"dashed"	"JN.1"
"MM*"	0.04078582	0.02786	0.05371	581	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.04068643	0.02777	0.05361	577	"Canada"	0	"dashed"	"JN.1"
"MG*"	0.04067511	0.02615	0.0552	263	"Canada"	0	"dashed"	"JN.1*"
"KP.4.1"	0.0405763	0.01915	0.062	48	"Canada"	0	"dashed"	"JN.1"
"LB.1"	0.04048255	0.01793	0.06303	217	"Alberta"	0	"dashed"	"JN.1"
"KS.1*"	0.04037822	0.02456	0.0562	384	"Canada"	0	"dashed"	"JN.1*"
"XDK*"	0.0403375	0.01001	0.07066	55	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1*"	0.04029346	0.01925	0.06133	378	"Alberta"	0	"dashed"	"JN.1*"
"LB*"	0.04029346	0.01925	0.06133	378	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.3"	0.04018809	0.01732	0.06305	280	"Alberta"	0	"dashed"	"JN.1"
"KP.1.1.1"	0.0401392	0.02568	0.0546	257	"Canada"	0	"dashed"	"JN.1"
"KP.2.15*"	0.03980409	0	0.08236	24	"Ontario"	0	"dashed"	"JN.1*"
"KP.4.2"	0.03958149	0.01703	0.06213	29	"Canada"	0	"dashed"	"JN.1"
"LB.1.1"	0.03950172	0.02395	0.05505	114	"Canada"	0	"dashed"	"JN.1"
"LB.1.4"	0.03912439	0.01473	0.06352	15	"Alberta"	0	"dashed"	"JN.1"
"KQ*"	0.0389645	0	0.08586	13	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2.15"	0.03895529	0	0.08218	23	"Ontario"	0	"dashed"	"JN.1"
"KP.3*"	0.03871889	NA	NA	2274	"Alberta"	0	"dashed"	"JN.1*"
"KQ*"	0.03803813	0.01591	0.06017	33	"Canada"	0	"dashed"	"JN.1*"
"LF.1"	0.0377935	0.01473	0.06086	19	"Canada"	0	"dashed"	"JN.1"
"LE.1.3.1"	0.03643259	0.00616	0.06671	11	"Canada"	0	"dashed"	"JN.1"
"KP.2"	0.03590993	0	0.10506	29	"Quebec"	0	"dashed"	"JN.1"
"LE.1*"	0.03579924	0.00967	0.06193	19	"Canada"	0	"dashed"	"JN.1*"
"KP.4.2*"	0.03574373	0.01425	0.05723	32	"Canada"	0	"dashed"	"JN.1*"
"XEE.18*"	0.03543499	0.00965	0.06122	85	"Ontario"	0	"dashed"	"JN.1*"
"MM*"	0.03535294	0.01061	0.06009	98	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.03512701	0.01043	0.05982	96	"British Columbia"	0	"dashed"	"JN.1"
"KS*"	0.0340103	0.01911	0.04891	437	"Canada"	0	"dashed"	"JN.1*"
"JN.1.16.1"	0.03367002	0.00789	0.05945	24	"Alberta"	0	"dashed"	"JN.1"
"KQ.1"	0.03351599	0	0.07865	12	"British Columbia"	0	"dashed"	"JN.1"
"KS.1"	0.03341413	0	0.07715	90	"Ontario"	0	"dashed"	"JN.1"
"LE*"	0.03334644	0.00792	0.05877	20	"Canada"	0	"dashed"	"JN.1*"
"JN.1.67.1"	0.03332719	0	0.08196	12	"Ontario"	0	"dashed"	"JN.1"
"KP.1.1"	0.03316208	0	0.06911	72	"British Columbia"	0	"dashed"	"JN.1"
"XDV.1*"	0.0330285	0.00859	0.05747	17	"Alberta"	0	"dashed"	"JN.1*"
"LA.1"	0.03268658	0.00608	0.05929	20	"Canada"	0	"dashed"	"JN.1"
"LP*"	0.03264105	0.01164	0.05364	69	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.4.3"	0.03212446	0	0.06987	11	"Alberta"	0	"dashed"	"JN.1"
"KP*"	0.03197922	NA	NA	3283	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.4"	0.03160879	0	0.08355	13	"Ontario"	0	"dashed"	"JN.1"
"XEE.18*"	0.031413	0.01122	0.0516	48	"Alberta"	0	"dashed"	"JN.1*"
"XDV.1"	0.03106702	0.00429	0.05784	11	"Alberta"	0	"dashed"	"JN.1"
"KS.1"	0.0306029	0	0.06193	16	"Alberta"	0	"dashed"	"JN.1"
"KP.3"	0.03027265	0.00852	0.05203	186	"Alberta"	0	"dashed"	"JN.1"
"LA*"	0.03010364	0.00422	0.05599	21	"Canada"	0	"dashed"	"JN.1*"
"MD*"	0.02993659	0.00729	0.05258	14	"Canada"	0	"dashed"	"JN.1*"
"LQ.1.1"	0.02933129	0.00756	0.0511	24	"Alberta"	0	"dashed"	"JN.1"
"LQ.1*"	0.02933129	0.00756	0.0511	24	"Alberta"	0	"dashed"	"JN.1*"
"KP.3.1"	0.02923005	0.01035	0.04811	283	"Alberta"	0	"dashed"	"JN.1"
"KP.1.1.3"	0.02911697	0.00798	0.05026	54	"Alberta"	0	"dashed"	"JN.1"
"KS.1"	0.02903146	0.01317	0.04489	196	"Canada"	0	"dashed"	"JN.1"
"KR.1*"	0.02896604	0.01112	0.04681	101	"Canada"	0	"dashed"	"JN.1*"
"JN.1.16"	0.02887943	0	0.07047	35	"British Columbia"	0	"dashed"	"JN.1"
"LP.1*"	0.02870772	0	0.05757	43	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.02843319	0.0078	0.04907	39	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.14"	0.02769516	0.00918	0.04621	37	"Alberta"	0	"dashed"	"JN.1"
"LP.1"	0.02757441	0	0.05678	42	"British Columbia"	0	"dashed"	"JN.1"
"XDK*"	0.02604195	0.01046	0.04162	87	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1*"	0.02569322	0.00653	0.04485	154	"Alberta"	0	"dashed"	"JN.1*"
"KU.2*"	0.0256395	0.00203	0.04925	25	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1"	0.02556092	0.01087	0.04026	143	"Canada"	0	"dashed"	"JN.1"
"JN.1.48.1"	0.02547982	0	0.05244	16	"Canada"	0	"dashed"	"JN.1"
"KQ*"	0.02508109	0	0.05716	18	"Alberta"	0	"dashed"	"JN.1*"
"XEE.1*"	0.02502672	0.00831	0.04174	129	"Canada"	0	"dashed"	"JN.1*"
"KP.4.1*"	0.02479586	0.00346	0.04613	11	"Alberta"	0	"dashed"	"JN.1*"
"KP.1*"	0.02478527	0.00563	0.04394	163	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.26"	0.02466391	0	0.07396	20	"British Columbia"	0	"dashed"	"JN.1"
"MK*"	0.02428303	0	0.04942	13	"Alberta"	0	"dashed"	"JN.1*"
"KR.1"	0.02369095	0.0051	0.04228	82	"Canada"	0	"dashed"	"JN.1"
"KP.3.2*"	0.02318615	NA	NA	580	"Alberta"	0	"dashed"	"JN.1*"
"KQ.1"	0.02304364	0.00127	0.04481	20	"Canada"	0	"dashed"	"JN.1"
"LF*"	0.02296348	0.00171	0.04422	85	"Alberta"	0	"dashed"	"JN.1*"
"KP.2.4"	0.02277387	0	0.08892	11	"Ontario"	0	"dashed"	"JN.1"
"KP.2.13"	0.02237512	0.00055	0.0442	32	"Canada"	0	"dashed"	"JN.1"
"LB.1.3"	0.02225064	0.0021	0.0424	26	"Alberta"	0	"dashed"	"JN.1"
"KP.2*"	0.02212699	NA	NA	768	"Alberta"	0	"dashed"	"JN.1*"
"KP.4*"	0.02211776	0.00337	0.04087	16	"Alberta"	0	"dashed"	"JN.1*"
"LB.1.1"	0.02064527	0	0.05044	24	"Ontario"	0	"dashed"	"JN.1"
"XEE.7*"	0.02057689	0.00589	0.03527	202	"Canada"	0	"dashed"	"JN.1*"
"XEE.4*"	0.02054971	0	0.05643	40	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1.1"	0.02022469	0	0.04674	41	"Alberta"	0	"dashed"	"JN.1"
"KU*"	0.01980017	0	0.04216	28	"Canada"	0	"dashed"	"JN.1*"
"XEE.16*"	0.01967503	0	0.04031	110	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.16"	0.01869638	0.00037	0.03703	72	"Canada"	0	"dashed"	"JN.1"
"KP.1.1.1"	0.01800638	0	0.03834	59	"Alberta"	0	"dashed"	"JN.1"
"MG*"	0.01800638	0	0.03834	59	"Alberta"	0	"dashed"	"JN.1*"
"KU.2"	0.01797224	0	0.04323	23	"Canada"	0	"dashed"	"JN.1"
"LK*"	0.01795742	0	0.03626	23	"Canada"	0	"dashed"	"JN.1*"
"KP.1.2"	0.01755175	0	0.04041	34	"Canada"	0	"dashed"	"JN.1"
"JN.1.18.4"	0.01598592	0	0.03529	20	"Canada"	0	"dashed"	"JN.1"
"JN.1.7"	0.01575738	0.00033	0.03118	148	"Canada"	0	"dashed"	"JN.1"
"LH*"	0.01558704	0	0.03462	23	"Canada"	0	"dashed"	"JN.1*"
"KP.1.1"	0.01513114	0	0.03857	18	"Alberta"	0	"dashed"	"JN.1"
"KZ*"	0.01377447	0	0.03765	17	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2"	0.01328295	NA	NA	407	"Alberta"	0	"dashed"	"JN.1"
"KV*"	0.01313541	0	0.03905	15	"Canada"	0	"dashed"	"JN.1*"
"JN.1.1.6"	0.01263685	0	0.03691	16	"Canada"	0	"dashed"	"JN.1"
"XDK*"	0.01173701	0	0.03673	19	"Alberta"	0	"dashed"	"JN.1*"
"XEE.4*"	0.01047379	0	0.02512	180	"Canada"	0	"dashed"	"JN.1*"
"KP.2.16"	0.00948358	0	0.03843	14	"Canada"	0	"dashed"	"JN.1"
"KW.1*"	0.00924079	0	0.03412	15	"Alberta"	0	"dashed"	"JN.1*"
"KW.1.1*"	0.00924079	0	0.03412	15	"Alberta"	0	"dashed"	"JN.1*"
"XEE.4*"	0.00882264	0	0.03505	42	"Alberta"	0	"dashed"	"JN.1*"
"KS.1*"	0.00733844	0	0.02757	69	"Alberta"	0	"dashed"	"JN.1*"
"XBB.1*"	0.00720479	0	0.02807	15	"Alberta"	0	"dashed"	"JN.1*"
"JN.1.13.1"	0.0065694	0	0.05118	19	"Ontario"	0	"dashed"	"JN.1"
"JN.1.7.2"	0.00650951	0	0.03603	13	"Canada"	0	"dashed"	"JN.1"
"KP.2.4"	0.00613444	0	0.03591	12	"Canada"	0	"dashed"	"JN.1"
"KP.5"	0.00438375	0	0.02823	21	"Alberta"	0	"dashed"	"JN.1"
"KP.2.1"	0.00328329	0	0.02422	38	"Canada"	0	"dashed"	"JN.1"
"KS*"	0.00198887	0	0.02111	86	"Alberta"	0	"dashed"	"JN.1*"
"KS.1.1"	0.00168179	0	0.02092	53	"Alberta"	0	"dashed"	"JN.1"
"JN.1.16"	0.00125535	0	0.0276	22	"Alberta"	0	"dashed"	"JN.1"
